aX,aY,aZ,gX,gY,gZ
-0.737,0.799,-0.050,-5.670,3.710,91.630
-0.727,0.809,-0.049,-6.160,3.360,95.060
-0.718,0.817,-0.050,-6.650,3.150,98.560
-0.705,0.817,-0.051,-7.350,2.660,101.710
-0.695,0.815,-0.048,-7.700,2.380,105.560
-0.686,0.816,-0.044,-7.770,1.890,107.800
-0.671,0.821,-0.041,-7.630,1.610,109.690
-0.651,0.826,-0.040,-7.560,1.120,111.300
-0.627,0.834,-0.039,-7.770,0.770,113.050
-0.617,0.847,-0.039,-8.400,0.490,115.080
-0.609,0.857,-0.042,-8.820,0.350,116.410
-0.591,0.870,-0.034,-9.380,-0.420,117.950
-0.564,0.884,-0.035,-9.870,-0.560,119.700
-0.558,0.893,-0.042,-10.360,-0.630,121.800
-0.550,0.898,-0.036,-11.060,-1.190,122.920
-0.532,0.894,-0.037,-11.410,-1.470,123.760
-0.501,0.890,-0.026,-11.550,-2.030,124.180
-0.484,0.894,-0.023,-11.410,-2.590,124.250
-0.467,0.896,-0.021,-11.060,-3.220,124.460
-0.449,0.900,-0.019,-10.710,-3.990,124.390
-0.420,0.903,-0.016,-10.220,-4.690,123.900
-0.393,0.922,-0.019,-10.640,-5.040,123.410
-0.376,0.929,-0.031,-10.920,-5.110,122.640
-0.349,0.930,-0.028,-11.340,-5.250,122.150
-0.322,0.929,-0.017,-12.180,-5.740,120.960
-0.293,0.925,-0.016,-12.250,-5.950,120.050
-0.270,0.925,-0.011,-11.830,-6.230,118.860
-0.245,0.924,-0.016,-11.060,-6.160,117.110
-0.230,0.915,-0.012,-10.080,-6.300,114.590
-0.210,0.910,-0.005,-9.660,-6.370,112.280
-0.168,0.918,0.001,-9.380,-6.720,110.670
-0.141,0.936,-0.002,-9.100,-6.300,108.570
-0.133,0.940,-0.014,-9.170,-5.810,106.470
-0.129,0.927,-0.016,-9.520,-5.530,103.740
-0.112,0.907,-0.008,-9.870,-5.390,100.240
-0.085,0.887,0.000,-9.380,-5.110,96.110
-0.060,0.873,0.011,-7.490,-4.830,90.370
-0.037,0.877,0.025,-5.670,-4.830,86.100
-0.017,0.887,0.023,-3.500,-4.620,82.320
-0.006,0.899,0.016,-2.170,-4.340,78.400
0.004,0.901,0.010,-1.330,-4.060,72.870
0.014,0.898,0.011,-1.260,-3.850,67.970
0.028,0.896,0.019,-0.630,-3.500,63.140
0.047,0.906,0.026,-0.070,-3.360,57.960
0.059,0.926,0.024,0.840,-3.220,51.660
0.062,0.941,0.012,1.750,-2.940,47.460
0.063,0.942,0.008,1.750,-2.730,43.610
0.069,0.940,0.007,1.820,-2.450,39.270
0.080,0.937,0.007,2.170,-2.310,34.860
0.081,0.929,0.006,2.800,-2.170,28.630
0.082,0.935,0.007,3.780,-1.960,24.360
0.083,0.938,0.003,4.480,-1.750,19.950
0.083,0.944,-0.003,4.970,-1.610,16.240
0.102,0.965,-0.002,5.320,-1.470,13.090
0.088,0.965,-0.010,5.950,-1.120,9.730
0.069,0.961,-0.000,6.090,-1.120,5.390
0.070,0.962,-0.003,6.300,-1.330,2.170
0.076,0.974,-0.007,6.580,-1.540,-0.350
0.067,0.979,-0.007,6.790,-1.820,-2.590
0.053,0.982,-0.014,6.510,-1.890,-4.690
0.046,0.995,-0.013,6.440,-2.310,-6.160
0.043,1.003,-0.009,6.510,-2.800,-7.070
0.030,1.008,-0.016,6.580,-3.220,-7.560
0.017,1.009,-0.018,6.580,-3.570,-7.980
0.001,1.009,-0.020,6.650,-3.780,-8.540
-0.001,1.014,-0.027,6.510,-3.990,-8.680
-0.005,1.024,-0.036,6.020,-3.920,-9.030
-0.011,1.029,-0.040,5.040,-3.780,-9.380
-0.018,1.030,-0.041,3.920,-3.570,-9.520
-0.020,1.038,-0.040,2.800,-3.500,-9.590
-0.023,1.039,-0.042,1.960,-3.150,-9.660
-0.034,1.024,-0.040,0.630,-3.220,-9.450
-0.035,1.024,-0.031,0.210,-3.850,-9.590
-0.034,1.032,-0.029,0.210,-4.130,-9.520
-0.042,1.037,-0.029,0.140,-4.410,-9.170
-0.048,1.036,-0.030,0.210,-4.690,-8.400
-0.043,1.030,-0.027,-0.070,-4.970,-8.190
-0.040,1.031,-0.028,-0.070,-5.110,-7.770
-0.041,1.032,-0.030,-0.280,-5.180,-7.420
-0.041,1.039,-0.031,-0.770,-5.250,-6.860
-0.049,1.040,-0.034,-1.260,-5.250,-6.440
-0.049,1.039,-0.038,-2.170,-5.180,-5.740
-0.046,1.037,-0.036,-2.520,-5.040,-5.040
-0.041,1.035,-0.031,-2.520,-4.410,-4.200
-0.045,1.033,-0.033,-2.660,-4.270,-4.060
-0.048,1.027,-0.033,-2.870,-3.920,-3.290
-0.047,1.025,-0.025,-3.010,-3.430,-2.800
-0.044,1.020,-0.029,-2.660,-3.010,-2.450
-0.047,1.013,-0.030,-2.310,-2.660,-2.380
-0.042,1.012,-0.029,-1.960,-2.310,-2.240
-0.567,0.893,-0.078,7.350,-22.120,-186.900
-0.623,0.906,-0.074,5.390,-22.260,-178.920
-0.677,0.907,-0.065,4.620,-22.120,-170.660
-0.747,0.905,-0.061,3.990,-21.910,-161.700
-0.790,0.912,-0.060,3.150,-21.210,-148.610
-0.821,0.925,-0.061,1.680,-20.230,-137.760
-0.859,0.934,-0.071,0.070,-17.220,-126.630
-0.897,0.932,-0.080,-2.030,-14.560,-111.580
-0.930,0.893,-0.081,-3.150,-11.830,-100.240
-0.967,0.866,-0.059,-4.060,-8.820,-88.830
-0.990,0.850,-0.052,-4.130,-6.580,-73.710
-1.014,0.852,-0.053,-3.570,-4.620,-61.670
-1.056,0.853,-0.055,-2.730,-2.100,-48.930
-1.081,0.848,-0.049,-1.890,-0.770,-32.690
-1.087,0.836,-0.044,-0.770,0.210,-20.720
-1.079,0.822,-0.055,0.420,1.960,-10.010
-1.060,0.805,-0.041,1.400,3.010,0.070
-1.042,0.797,-0.039,2.660,4.130,11.760
-1.024,0.794,-0.044,3.290,4.900,19.740
-1.000,0.798,-0.052,3.570,5.950,27.510
-0.963,0.801,-0.052,3.640,6.580,34.650
-0.933,0.797,-0.053,3.360,7.210,41.090
-0.901,0.785,-0.052,3.290,7.910,48.510
-0.866,0.775,-0.048,3.220,7.980,52.850
-0.840,0.771,-0.043,3.080,7.910,56.910
-0.804,0.773,-0.048,2.940,7.700,60.480
-0.778,0.773,-0.051,2.520,7.280,65.030
-0.752,0.787,-0.048,1.890,7.000,68.810
-0.736,0.800,-0.054,0.980,6.370,72.660
-0.716,0.813,-0.058,0.000,6.090,76.650
-0.707,0.816,-0.058,-1.120,5.740,80.710
-0.701,0.826,-0.061,-2.800,5.740,86.170
-0.692,0.830,-0.065,-3.570,5.740,90.020
-0.679,0.828,-0.065,-4.270,6.090,93.450
-0.666,0.838,-0.066,-5.250,6.580,97.230
-0.664,0.850,-0.070,-6.930,7.070,99.750
-0.653,0.859,-0.067,-8.190,7.700,102.130
-0.638,0.860,-0.057,-9.520,8.330,104.440
-0.626,0.861,-0.051,-10.010,8.680,107.240
-0.620,0.863,-0.043,-10.150,8.750,109.130
-0.612,0.862,-0.043,-9.870,9.100,110.670
-0.600,0.868,-0.035,-9.660,9.170,112.280
-0.584,0.882,-0.038,-9.940,8.890,114.800
-0.574,0.900,-0.040,-10.640,9.100,116.830
-0.562,0.911,-0.037,-10.850,9.170,118.720
-0.549,0.916,-0.031,-11.550,8.890,120.400
-0.538,0.915,-0.028,-11.550,8.400,122.570
-0.514,0.916,-0.019,-11.760,7.910,123.830
-0.494,0.915,-0.021,-11.410,7.560,124.670
-0.471,0.921,-0.027,-11.270,7.210,125.090
-0.455,0.922,-0.024,-12.040,6.440,125.160
-0.429,0.921,-0.021,-12.670,5.740,125.370
-0.403,0.932,-0.016,-12.880,5.040,125.720
-0.373,0.940,-0.015,-13.020,4.480,125.720
-0.351,0.938,-0.023,-12.880,3.850,125.650
-0.326,0.932,-0.019,-12.600,3.080,125.020
-0.304,0.924,-0.017,-12.180,2.800,123.830
-0.275,0.919,-0.016,-12.250,2.310,122.290
-0.251,0.931,-0.013,-12.810,1.890,121.100
-0.228,0.942,-0.019,-13.720,1.680,119.490
-0.205,0.938,-0.024,-14.140,1.470,118.370
-0.194,0.927,-0.020,-14.140,1.260,116.970
-0.171,0.911,-0.009,-13.650,1.050,114.520
-0.151,0.900,-0.003,-12.250,0.840,110.530
-0.125,0.901,-0.005,-11.340,0.910,107.240
-0.105,0.904,-0.003,-10.850,0.700,104.090
-0.084,0.915,-0.000,-10.570,0.350,100.870
-0.064,0.920,0.002,-10.640,0.210,97.230
-0.047,0.920,0.005,-9.940,0.000,93.870
-0.035,0.910,0.011,-9.100,-0.420,90.160
-0.015,0.902,0.012,-7.840,-0.980,86.310
-0.004,0.897,0.017,-6.370,-1.470,82.320
0.012,0.912,0.025,-4.550,-1.820,76.650
0.028,0.913,0.019,-3.360,-2.100,72.030
0.043,0.917,0.011,-3.080,-2.310,67.760
0.062,0.926,0.008,-3.220,-2.310,63.490
0.076,0.932,0.006,-3.430,-2.310,57.960
0.084,0.932,0.009,-3.220,-2.380,53.760
0.094,0.933,0.011,-2.520,-2.520,49.490
0.105,0.933,0.013,-1.330,-2.590,45.010
0.116,0.937,0.008,-0.350,-2.730,41.300
0.130,0.951,0.007,0.420,-2.520,35.910
0.120,0.943,0.012,0.560,-2.800,31.500
0.116,0.938,0.002,0.840,-3.010,26.950
0.122,0.942,0.124,1.330,-3.220,22.890
0.127,0.941,0.005,2.170,-3.290,19.040
0.126,0.942,0.005,3.010,-3.640,15.400
0.126,0.947,0.006,3.780,-3.990,11.970
0.126,0.960,0.000,4.550,-4.340,8.120
0.123,0.963,-0.003,5.040,-4.620,5.810
0.117,0.957,-0.003,5.600,-5.180,3.500
0.107,0.957,-0.001,6.300,-5.530,0.910
0.106,0.956,-0.004,7.140,-6.090,-1.820
0.105,0.957,-0.009,8.190,-6.300,-5.250
0.099,0.973,-0.010,8.120,-6.790,-7.420
0.090,0.992,-0.018,7.770,-7.070,-8.890
0.081,1.001,-0.025,6.930,-7.070,-10.710
0.071,1.015,-0.024,5.950,-7.140,-12.040
0.063,1.017,-0.033,5.180,-6.790,-13.020
0.056,1.016,-0.029,4.270,-6.930,-13.930
0.054,1.019,-0.028,3.780,-6.860,-14.420
0.050,1.032,-0.029,3.290,-6.860,-14.210
0.043,1.037,-0.033,2.940,-6.720,-14.140
0.036,1.036,-0.037,2.310,-6.510,-13.580
0.030,1.037,-0.034,1.680,-6.300,-13.230
0.029,1.034,-0.036,0.490,-6.020,-12.880
0.025,1.036,-0.037,-0.210,-5.460,-12.530
0.010,1.033,-0.037,-0.560,-5.320,-12.110
0.007,1.033,-0.037,-1.050,-4.970,-12.040
0.002,1.031,-0.039,-1.050,-4.620,-12.040
0.001,1.031,-0.039,-1.400,-3.990,-11.690
-0.002,1.038,-0.038,-1.750,-3.570,-10.990
-0.004,1.040,-0.033,-1.960,-3.150,-10.430
-0.015,1.038,-0.033,-2.100,-3.010,-9.800
-0.019,1.025,-0.031,-1.890,-2.730,-9.310
-0.020,1.020,-0.027,-1.680,-2.590,-9.030
-0.020,1.020,-0.027,-1.260,-2.380,-8.540
-0.025,1.019,-0.027,-1.260,-2.240,-8.190
-0.026,1.023,-0.028,-1.260,-2.240,-7.560
-0.607,0.881,-0.081,24.780,-20.370,-193.970
-0.651,0.955,-0.100,20.720,-20.650,-179.410
-0.717,1.013,-0.133,16.520,-20.090,-165.830
-0.793,1.023,-0.150,11.970,-19.600,-152.180
-0.870,0.998,-0.149,8.330,-19.320,-139.930
-0.904,0.947,-0.133,5.880,-18.690,-125.930
-0.918,0.915,-0.122,5.110,-16.870,-117.250
-0.925,0.908,-0.118,3.780,-15.400,-108.990
-0.930,0.937,-0.128,-0.070,-13.440,-97.370
-0.944,0.964,-0.140,-4.130,-11.340,-87.010
-0.978,0.957,-0.145,-8.400,-8.610,-76.300
-1.001,0.936,-0.144,-12.740,-6.720,-62.090
-1.009,0.892,-0.131,-14.420,-5.110,-52.080
-1.012,0.864,-0.118,-15.330,-3.360,-42.420
-1.012,0.842,-0.109,-15.330,-2.380,-29.400
-1.011,0.830,-0.104,-15.610,-1.260,-19.530
-1.007,0.823,-0.101,-15.610,-0.140,-9.800
-1.001,0.809,-0.088,-15.750,0.490,2.940
-0.988,0.796,-0.074,-15.470,1.260,11.970
-0.972,0.789,-0.070,-14.490,1.610,20.440
-0.953,0.787,-0.059,-13.510,1.750,28.980
-0.937,0.789,-0.052,-12.600,1.820,39.550
-0.915,0.788,-0.051,-11.550,1.820,46.760
-0.888,0.782,-0.052,-11.200,2.030,53.060
-0.854,0.778,-0.048,-10.920,2.170,58.870
-0.826,0.773,-0.052,-10.640,2.450,65.800
-0.810,0.773,-0.049,-10.360,2.590,70.070
-0.787,0.775,-0.044,-10.150,3.010,74.270
-0.751,0.780,-0.047,-10.080,3.500,78.400
-0.734,0.792,-0.048,-10.220,3.710,83.090
-0.722,0.796,-0.050,-10.290,4.410,86.590
-0.707,0.791,-0.048,-10.430,4.900,89.670
-0.687,0.791,-0.041,-10.220,5.250,92.470
-0.675,0.791,-0.038,-9.380,5.600,95.970
-0.668,0.798,-0.038,-8.610,5.950,98.560
-0.657,0.812,-0.035,-8.120,6.300,100.800
-0.639,0.825,-0.034,-7.770,6.650,103.110
-0.623,0.838,-0.034,-7.630,6.790,106.260
-0.613,0.848,-0.037,-7.980,7.140,108.570
-0.611,0.850,-0.037,-7.910,7.630,110.040
-0.596,0.854,-0.031,-8.050,7.770,110.950
-0.580,0.857,-0.032,-7.700,8.120,111.790
-0.563,0.877,-0.031,-7.770,8.190,112.980
-0.545,0.891,-0.035,-8.120,8.470,113.680
-0.521,0.902,-0.035,-8.890,8.540,114.660
-0.509,0.911,-0.033,-9.590,8.540,116.130
-0.501,0.917,-0.030,-10.290,8.540,117.600
-0.487,0.921,-0.027,-10.220,8.260,118.440
-0.462,0.923,-0.034,-9.800,8.050,119.210
-0.447,0.934,-0.034,-9.450,7.770,120.120
-0.431,0.944,-0.040,-10.150,7.770,120.750
-0.414,0.945,-0.044,-11.130,7.210,120.680
-0.392,0.949,-0.029,-12.110,6.580,120.540
-0.372,0.945,-0.031,-12.180,6.160,119.630
-0.353,0.932,-0.032,-12.250,5.460,119.140
-0.333,0.939,-0.019,-12.250,4.690,118.930
-0.308,0.945,-0.020,-12.180,3.360,118.230
-0.293,0.948,-0.020,-12.110,2.380,117.180
-0.279,0.939,-0.014,-12.180,1.260,116.060
-0.260,0.921,-0.010,-11.690,-0.140,114.380
-0.235,0.913,-0.008,-11.410,-1.120,111.230
-0.211,0.915,-0.004,-10.780,-1.890,108.850
-0.186,0.928,-0.002,-10.780,-3.150,106.540
-0.153,0.946,-0.002,-11.060,-3.710,104.720
-0.141,0.952,-0.017,-11.760,-3.920,102.130
-0.132,0.946,-0.022,-12.320,-3.780,99.610
-0.110,0.931,-0.021,-12.740,-3.850,96.530
-0.085,0.919,-0.006,-12.810,-3.850,92.120
-0.057,0.929,0.004,-12.250,-3.850,88.830
-0.038,0.935,-0.003,-11.690,-3.220,85.960
-0.030,0.931,-0.004,-11.060,-3.010,83.020
-0.027,0.924,0.002,-10.710,-3.150,79.660
-0.016,0.914,0.007,-9.590,-3.220,74.690
-0.003,0.906,0.013,-8.400,-3.500,70.490
0.015,0.907,0.022,-7.000,-3.570,66.500
0.026,0.913,0.020,-5.600,-3.640,62.790
0.036,0.919,0.019,-4.060,-3.570,57.960
0.041,0.918,0.016,-2.940,-3.570,54.250
0.047,0.928,0.016,-2.170,-3.920,51.100
0.077,0.954,0.015,-1.400,-3.640,47.880
0.065,0.934,0.005,0.210,-3.220,44.520
0.059,0.923,0.018,0.980,-3.500,39.200
0.065,0.923,0.011,2.520,-3.570,35.210
0.081,0.935,0.008,3.500,-3.500,31.640
0.093,0.950,0.010,4.340,-3.080,28.140
0.095,0.958,-0.003,4.900,-2.730,24.780
0.091,0.965,-0.010,4.970,-2.380,22.050
0.088,0.969,-0.010,4.830,-2.170,18.410
0.090,0.967,-0.009,5.250,-2.030,15.610
0.092,0.963,-0.007,5.670,-1.890,12.950
0.089,0.964,-0.008,6.510,-1.960,10.220
0.089,0.969,-0.006,7.210,-2.170,7.840
0.091,0.977,-0.011,7.560,-2.240,5.180
0.087,0.989,-0.012,7.490,-2.450,3.850
0.082,1.000,-0.016,6.930,-2.940,2.800
0.083,1.010,-0.018,6.580,-3.220,2.100
0.082,1.011,-0.022,6.300,-3.290,1.750
0.075,1.008,-0.021,6.020,-3.430,0.910
0.072,1.005,-0.025,5.740,-3.570,0.280
0.072,1.004,-0.029,5.250,-3.570,-0.630
0.071,1.006,-0.034,4.760,-3.360,-1.400
0.070,1.009,-0.030,4.130,-3.290,-2.380
0.061,1.007,-0.036,3.080,-3.220,-3.850
0.057,1.020,-0.031,2.170,-3.290,-4.830
0.050,1.028,-0.034,1.680,-3.430,-5.810
0.038,1.020,-0.032,1.190,-3.430,-6.370
0.040,1.013,-0.027,0.420,-3.710,-7.070
0.047,1.017,-0.027,0.140,-4.060,-7.420
0.049,1.026,-0.023,-0.070,-4.340,-7.210
0.041,1.032,-0.026,-0.490,-4.480,-7.140
0.030,1.029,-0.028,-0.700,-4.550,-6.930
0.027,1.022,-0.030,-1.050,-4.550,-6.790
0.029,1.021,-0.029,-1.260,-4.690,-7.070
0.031,1.026,-0.029,-1.470,-4.480,-7.140
0.025,1.026,-0.028,-1.890,-4.200,-7.140
0.023,1.028,-0.030,-2.100,-3.710,-6.720
0.026,1.033,-0.030,-2.310,-3.360,-6.300
0.022,1.031,-0.031,-2.520,-2.870,-5.740
0.015,1.023,-0.032,-2.450,-2.520,-5.460
-0.589,0.915,-0.076,19.740,-11.830,-199.780
-0.656,0.973,-0.104,15.260,-12.460,-189.280
-0.756,0.988,-0.135,10.920,-12.950,-177.170
-0.823,0.998,-0.141,6.860,-12.880,-160.790
-0.872,0.993,-0.146,2.660,-12.390,-149.100
-0.904,0.975,-0.156,0.420,-10.990,-138.320
-0.926,0.942,-0.150,-1.610,-9.030,-129.080
-0.931,0.900,-0.141,-3.570,-7.560,-117.390
-0.944,0.850,-0.124,-4.690,-5.950,-108.430
-0.979,0.847,-0.099,-5.460,-4.620,-98.980
-1.011,0.858,-0.095,-5.390,-3.990,-88.410
-1.044,0.877,-0.096,-4.340,-3.780,-72.800
-1.070,0.886,-0.102,-3.850,-3.920,-60.270
-1.101,0.875,-0.100,-3.360,-4.270,-44.240
-1.101,0.854,-0.099,-3.290,-4.480,-33.040
-1.091,0.834,-0.087,-3.080,-4.760,-23.170
-1.066,0.818,-0.090,-3.220,-4.760,-13.930
-1.043,0.808,-0.089,-3.360,-4.480,-1.610
-1.017,0.804,-0.084,-3.850,-4.200,7.280
-0.996,0.804,-0.082,-3.990,-4.130,15.820
-0.971,0.801,-0.081,-4.270,-3.640,26.460
-0.941,0.787,-0.075,-3.990,-3.500,33.600
-0.917,0.774,-0.071,-3.710,-3.360,39.550
-0.873,0.760,-0.062,-3.220,-3.220,44.660
-0.839,0.757,-0.059,-2.660,-2.870,49.840
-0.806,0.746,-0.064,-2.730,-2.660,52.290
-0.773,0.741,-0.067,-3.220,-1.960,54.110
-0.736,0.747,-0.071,-4.200,-1.540,56.070
-0.711,0.771,-0.071,-6.300,-1.120,57.540
-0.693,0.791,-0.071,-7.770,-0.490,59.990
-0.679,0.800,-0.076,-9.380,-0.210,63.560
-0.676,0.801,-0.070,-10.360,-0.070,66.780
-0.676,0.805,-0.060,-10.780,-0.070,70.350
-0.672,0.805,-0.057,-10.780,-0.140,73.780
-0.673,0.807,-0.055,-9.870,-0.140,78.260
-0.676,0.806,-0.051,-9.240,-0.140,81.690
-0.673,0.811,-0.043,-8.610,-0.210,84.910
-0.669,0.819,-0.038,-8.260,-0.140,87.990
-0.663,0.835,-0.035,-7.350,-0.140,91.980
-0.655,0.847,-0.040,-6.650,0.420,94.710
-0.651,0.856,-0.040,-6.510,0.980,97.160
-0.641,0.868,-0.040,-7.070,1.400,98.910
-0.627,0.878,-0.040,-7.910,2.100,101.360
-0.610,0.883,-0.041,-8.470,2.660,102.830
-0.598,0.887,-0.037,-9.100,3.640,104.650
-0.585,0.895,-0.034,-9.450,4.060,106.050
-0.571,0.894,-0.033,-9.590,4.410,108.710
-0.557,0.903,-0.029,-9.310,4.410,111.090
-0.549,0.905,-0.023,-8.610,4.340,113.610
-0.536,0.904,-0.019,-7.630,4.130,115.430
-0.523,0.908,-0.019,-6.510,3.850,117.670
-0.506,0.906,-0.018,-5.530,3.430,119.490
-0.487,0.915,-0.014,-5.180,2.870,121.310
-0.464,0.927,-0.017,-4.970,2.310,122.990
-0.451,0.935,-0.015,-4.760,1.890,124.250
-0.432,0.939,-0.015,-4.760,1.400,125.230
-0.408,0.936,-0.021,-4.830,1.120,125.720
-0.386,0.937,-0.023,-5.460,0.700,125.510
-0.349,0.947,-0.014,-6.090,0.210,125.650
-0.325,0.952,-0.016,-6.720,0.210,125.370
-0.307,0.950,-0.022,-6.930,0.210,125.160
-0.283,0.939,-0.015,-6.930,-0.420,124.250
-0.258,0.924,-0.007,-6.720,-0.980,122.500
-0.227,0.927,-0.001,-6.300,-1.400,120.960
-0.206,0.930,-0.007,-5.950,-1.750,119.700
-0.183,0.943,-0.008,-6.230,-2.100,118.650
-0.170,0.950,-0.014,-7.000,-2.380,116.760
-0.152,0.929,-0.015,-7.350,-2.730,114.800
-0.009,0.920,-0.003,-7.350,-3.640,112.490
-0.097,0.914,0.004,-6.720,-4.270,109.970
-0.073,0.920,0.011,-5.810,-4.900,106.750
-0.060,0.934,0.004,-4.830,-5.250,104.300
-0.048,0.929,-0.005,-4.690,-5.810,101.570
-0.034,0.917,-0.004,-4.830,-6.230,98.490
-0.019,0.903,-0.002,-4.830,-6.580,92.960
0.000,0.888,0.000,-4.200,-6.930,88.270
0.024,0.889,0.005,-2.870,-7.210,83.370
0.051,0.891,0.001,-1.680,-7.210,78.610
0.061,0.896,-0.004,-0.910,-7.070,72.170
0.074,0.906,-0.010,-0.560,-6.930,66.710
0.081,0.905,-0.011,-0.490,-6.790,61.110
0.098,0.898,-0.009,0.070,-6.510,55.370
0.109,0.897,-0.004,0.910,-6.580,49.000
0.117,0.902,-0.003,2.100,-6.370,40.880
0.124,0.918,-0.004,2.660,-6.160,35.490
0.133,0.935,-0.008,2.590,-6.020,30.450
0.140,0.951,-0.014,2.380,-5.810,26.180
0.136,0.955,-0.018,1.890,-5.530,20.650
0.130,0.948,-0.021,1.820,-5.250,16.380
0.136,0.946,-0.015,2.030,-5.180,12.600
0.141,0.958,-0.015,2.240,-5.040,9.030
0.137,0.970,-0.017,2.380,-4.760,5.950
0.129,0.974,-0.017,2.240,-4.690,3.500
0.126,0.977,-0.017,2.100,-4.690,0.770
0.124,0.976,-0.016,2.380,-4.550,-1.120
0.119,0.981,-0.016,2.450,-4.550,-2.450
0.110,0.989,-0.018,2.730,-4.480,-3.570
0.107,0.996,-0.020,2.660,-4.410,-4.690
0.101,1.003,-0.021,2.660,-4.270,-5.670
0.092,1.002,-0.025,2.450,-4.200,-6.650
0.088,1.005,-0.022,2.170,-4.060,-7.280
0.085,1.011,-0.025,1.750,-3.710,-7.840
0.080,1.015,-0.028,1.120,-3.640,-8.470
0.070,1.011,-0.029,0.910,-3.430,-8.960
0.068,1.006,-0.028,0.770,-3.290,-9.730
0.062,1.002,-0.027,0.700,-2.940,-10.430
0.060,1.003,-0.027,0.560,-2.730,-10.920
0.055,1.016,-0.028,0.280,-2.660,-11.270
0.050,1.023,-0.031,0.070,-2.520,-11.200
0.038,1.022,-0.034,-0.210,-2.240,-11.060
0.036,1.019,-0.033,-0.490,-1.890,-10.920
0.031,1.027,-0.027,-0.700,-2.030,-10.710
0.022,1.029,-0.029,-0.840,-1.820,-10.500
0.017,1.027,-0.030,-1.050,-1.820,-10.430
0.013,1.018,-0.030,-1.050,-1.890,-10.570
0.010,1.015,-0.029,-0.910,-1.820,-10.850
0.004,1.015,-0.026,-0.560,-2.030,-10.920
0.003,1.017,-0.027,-0.420,-2.030,-10.640
0.001,1.022,-0.031,-0.210,-2.100,-10.430
-0.626,0.854,-0.045,13.300,-12.740,-183.680
-0.672,0.856,-0.062,12.670,-13.720,-178.500
-0.723,0.839,-0.077,11.970,-14.770,-173.040
-0.775,0.827,-0.066,10.780,-15.540,-167.650
-0.808,0.825,-0.068,9.100,-16.380,-160.300
-0.839,0.842,-0.074,7.070,-16.870,-153.510
-0.888,0.862,-0.099,4.410,-16.730,-145.600
-0.921,0.870,-0.115,1.680,-16.380,-136.710
-0.956,0.862,-0.118,-1.470,-15.680,-123.200
-0.978,0.855,-0.110,-2.870,-14.630,-112.140
-1.009,0.853,-0.099,-3.710,-13.510,-99.890
-1.045,0.852,-0.095,-3.430,-12.460,-82.390
-1.082,0.857,-0.095,-3.220,-10.920,-68.740
-1.125,0.853,-0.103,-3.360,-9.310,-55.020
-1.144,0.842,-0.109,-4.060,-7.700,-37.590
-1.144,0.810,-0.108,-4.690,-5.950,-25.340
-1.137,0.785,-0.091,-5.180,-3.570,-14.140
-1.124,0.765,-0.080,-5.180,-1.680,-0.280
-1.110,0.769,-0.076,-4.900,-0.280,10.220
-1.101,0.781,-0.078,-4.830,1.960,20.650
-1.082,0.774,-0.085,-4.760,3.430,30.660
-1.061,0.759,-0.075,-4.620,4.620,42.350
-1.027,0.740,-0.067,-4.830,5.530,50.540
-0.993,0.729,-0.058,-4.270,6.160,57.680
-0.953,0.727,-0.057,-3.780,6.650,64.260
-0.935,0.731,-0.054,-3.010,7.000,70.700
-0.901,0.739,-0.052,-3.010,7.000,78.960
-0.874,0.752,-0.052,-3.430,7.280,84.910
-0.847,0.759,-0.057,-4.270,7.070,90.160
-0.828,0.762,-0.060,-5.110,7.280,94.850
-0.803,0.757,-0.061,-5.880,7.140,98.840
-0.780,0.751,-0.059,-6.510,7.070,102.830
-0.751,0.745,-0.053,-6.580,7.000,105.280
-0.728,0.752,-0.046,-6.510,6.790,108.080
-0.699,0.762,-0.047,-6.160,6.580,110.390
-0.683,0.769,-0.050,-5.810,6.650,112.980
-0.673,0.776,-0.051,-5.600,6.720,114.450
-0.662,0.778,-0.040,-5.810,6.300,115.010
-0.640,0.785,-0.041,-5.950,6.300,115.220
-0.627,0.795,-0.046,-6.440,6.370,115.220
-0.610,0.814,-0.042,-7.140,6.300,115.080
-0.592,0.825,-0.044,-7.770,6.300,115.150
-0.582,0.827,-0.043,-8.330,6.090,115.290
-0.568,0.829,-0.037,-8.540,6.090,115.010
-0.550,0.834,-0.029,-8.330,5.600,114.590
-0.532,0.844,-0.030,-7.980,5.040,114.380
-0.520,0.853,-0.029,-7.560,4.900,113.890
-0.503,0.862,-0.031,-7.420,4.410,113.260
-0.484,0.868,-0.033,-7.910,4.130,112.700
-0.470,0.875,-0.035,-8.190,3.780,112.280
-0.462,0.884,-0.028,-8.540,3.500,111.790
-0.443,0.894,-0.030,-8.820,2.800,111.370
-0.424,0.901,-0.031,-8.610,2.450,111.160
-0.410,0.907,-0.028,-8.680,2.030,110.950
-0.398,0.917,-0.028,-8.820,1.680,110.950
-0.389,0.921,-0.039,-8.960,1.190,110.670
-0.373,0.923,-0.037,-8.960,0.770,110.180
-0.351,0.925,-0.025,-9.030,0.350,109.690
-0.330,0.930,-0.022,-8.540,-0.210,108.920
-0.305,0.944,-0.016,-8.260,-0.560,108.150
-0.279,0.957,-0.017,-8.260,-1.120,108.010
-0.267,0.962,-0.021,-8.610,-1.470,107.660
-0.256,0.966,-0.024,-9.450,-2.030,107.590
-0.244,0.962,-0.021,-9.870,-2.660,106.890
-0.221,0.955,-0.017,-9.800,-3.220,105.770
