aX,aY,aZ,gX,gY,gZ
-0.010,1.292,0.382,-8.400,-162.120,-71.610
0.002,1.318,0.381,-5.880,-166.040,-59.220
0.005,1.342,0.309,1.890,-167.230,-41.720
-0.008,1.292,0.156,8.120,-162.190,-31.640
0.124,1.145,-0.044,17.150,-145.390,-26.320
0.017,1.086,-0.087,25.620,-131.880,-21.420
0.044,0.996,-0.032,36.190,-121.310,-19.180
0.060,0.889,0.026,40.740,-113.890,-22.470
0.063,0.810,0.138,43.960,-106.260,-27.930
0.060,0.797,0.226,43.470,-107.240,-33.320
0.056,0.789,0.218,41.090,-106.610,-41.020
0.067,0.896,0.243,33.670,-106.750,-42.980
0.056,0.958,0.253,25.620,-106.960,-42.070
0.056,1.030,0.285,19.530,-108.290,-37.240
0.058,1.115,0.302,15.330,-110.040,-30.100
0.062,1.197,0.312,11.970,-111.650,-18.130
0.063,1.164,0.212,11.550,-109.620,-11.270
0.063,1.105,0.106,12.390,-103.460,-7.140
0.073,1.062,0.021,14.560,-93.520,-4.480
0.087,0.991,-0.083,15.260,-82.180,-5.460
0.100,0.944,-0.135,13.580,-69.090,-7.140
0.104,0.908,-0.095,13.580,-58.800,-10.080
0.099,0.883,0.069,17.640,-54.320,-13.230
0.101,0.964,0.136,18.550,-55.230,-13.230
0.118,0.998,0.155,18.900,-54.950,-11.830
0.121,1.047,0.204,16.380,-56.070,-9.100
0.108,1.050,0.251,14.210,-59.290,-6.720
0.102,1.028,0.285,12.530,-63.140,-4.410
0.102,1.013,0.290,14.560,-65.940,-2.660
0.110,0.952,0.220,19.390,-65.660,-3.570
0.114,0.904,0.114,19.810,-60.270,-6.370
0.109,0.893,0.053,18.130,-51.940,-9.310
0.118,0.920,0.030,16.240,-45.920,-10.920
0.119,0.970,0.042,14.350,-41.440,-11.270
0.114,1.052,0.072,12.950,-39.550,-8.330
0.118,1.063,0.072,14.630,-37.240,-6.300
0.117,1.057,0.025,15.190,-31.290,-5.390
0.121,1.032,0.002,14.840,-26.180,-5.390
0.119,1.023,-0.006,11.970,-20.090,-5.390
0.124,1.021,0.000,6.790,-13.860,-5.250
0.123,1.049,0.043,3.640,-9.590,-3.430
0.116,1.059,0.107,1.610,-8.120,-0.700
0.111,1.058,0.220,2.170,-10.780,1.960
0.100,1.042,0.308,3.080,-15.330,3.990
0.097,0.990,0.356,8.190,-21.770,2.380
0.097,0.953,0.313,10.500,-25.970,0.070
0.107,0.987,0.262,10.640,-28.490,-0.560
0.106,1.026,0.211,8.540,-28.910,-0.140
0.107,1.048,0.191,7.350,-28.630,1.120
0.103,1.052,0.218,7.980,-30.100,2.310
0.106,0.993,0.181,12.740,-31.080,0.980
0.114,0.976,0.092,12.250,-28.070,-0.630
0.125,0.986,0.007,8.050,-20.510,-2.030
0.139,1.015,-0.001,3.430,-14.420,-2.030
0.138,1.055,0.025,0.700,-10.360,0.910
0.137,1.044,0.042,2.100,-7.000,2.520
0.137,1.022,0.083,3.010,-5.600,3.500
0.127,0.988,0.118,2.730,-4.900,3.080
0.125,0.976,0.171,0.980,-6.510,2.170
0.122,0.977,0.198,-0.140,-7.840,1.610
0.127,0.980,0.178,0.420,-8.120,1.190
0.125,1.006,0.178,0.420,-7.910,1.680
0.129,0.985,0.190,1.610,-8.400,1.260
0.125,1.010,0.199,0.560,-9.520,1.890
0.177,1.198,-1.414,-5.950,146.020,11.760
0.152,1.274,-1.840,-6.580,210.910,18.480
0.090,1.329,-1.951,-14.700,279.160,29.750
-0.029,1.288,-1.987,-36.680,347.340,36.190
-0.207,1.206,-1.840,-62.650,413.980,42.840
-0.448,1.187,-1.432,-86.240,483.770,52.640
-0.614,1.183,-1.089,-99.330,522.760,73.290
-0.755,1.220,-0.642,-93.450,541.030,90.860
-0.848,1.208,-0.087,-74.690,543.620,107.170
-0.863,1.103,0.385,-40.110,528.360,119.000
-0.837,1.022,0.776,-0.980,498.330,126.980
-0.842,0.888,1.147,31.640,453.670,128.450
-0.785,0.799,1.345,28.210,404.670,123.550
-0.709,0.683,1.728,-2.590,333.900,112.280
-0.571,0.466,2.069,-42.700,270.130,91.910
-0.375,0.250,2.144,-78.890,210.980,53.200
-0.300,0.108,2.195,-66.990,152.600,22.890
-0.170,0.294,1.885,-40.670,103.110,3.850
-0.123,0.571,1.078,-19.880,66.220,-8.890
-0.035,0.895,0.679,-11.690,55.160,-8.050
0.047,1.066,0.501,-2.030,52.010,-3.220
0.118,1.144,0.642,8.260,40.950,1.190
0.156,1.145,0.707,16.940,25.830,5.740
0.152,1.105,0.505,19.180,10.710,8.470
0.121,1.028,0.547,15.330,3.010,7.770
0.094,0.931,0.521,8.190,-2.030,3.500
0.069,0.877,0.580,2.240,-10.150,-3.500
0.053,0.851,0.596,-5.040,-16.940,-9.590
0.045,0.888,0.643,-9.310,-24.010,-14.070
0.040,0.906,0.657,-11.830,-35.910,-17.570
0.034,0.937,0.600,-14.000,-42.840,-20.370
0.037,0.969,0.530,-12.390,-47.670,-22.120
0.051,1.011,0.467,-5.670,-53.270,-20.860
0.074,1.040,0.381,2.380,-55.510,-18.760
0.092,1.056,0.308,10.920,-55.930,-16.240
0.102,1.065,0.217,18.690,-54.110,-13.860
0.110,1.066,0.194,20.650,-50.680,-11.410
0.125,1.076,0.306,20.580,-51.030,-9.730
0.133,1.039,0.371,20.930,-53.550,-9.380
0.136,1.017,0.425,21.280,-57.400,-9.940
0.115,0.961,0.467,18.620,-62.720,-12.250
0.086,0.919,0.562,17.010,-70.840,-15.260
0.059,0.877,0.786,18.550,-90.510,-18.550
0.048,0.849,0.876,22.960,-109.900,-22.120
0.011,0.798,0.936,24.710,-130.760,-29.190
-0.010,0.809,1.025,22.680,-154.980,-32.550
-0.043,0.792,1.061,23.170,-182.000,-37.590
-0.089,0.762,0.996,29.120,-214.270,-42.420
-0.123,0.747,0.915,37.240,-238.210,-50.330
-0.163,0.718,0.700,43.260,-253.400,-58.520
-0.186,0.727,0.479,44.800,-260.890,-66.290
-0.201,0.774,0.195,42.350,-259.980,-71.890
-0.187,0.851,0.086,42.490,-256.690,-75.740
-0.177,0.928,-0.016,49.420,-250.950,-73.920
-0.150,1.052,-0.059,52.360,-242.830,-66.990
-0.116,1.198,-0.131,50.610,-236.320,-55.930
-0.091,1.248,-0.367,42.280,-220.570,-42.350
-0.044,1.285,-0.573,33.530,-195.230,-30.380
0.018,1.311,-0.537,25.830,-163.800,-18.550
0.049,1.288,-0.388,25.130,-146.370,-3.850
0.057,1.199,-0.114,34.090,-142.310,3.220
0.049,1.105,0.055,41.440,-143.710,7.560
0.072,0.975,0.105,47.880,-143.150,6.510
0.039,0.927,0.221,44.310,-146.090,3.430
0.037,0.844,0.207,38.850,-147.560,-3.710
0.010,0.778,0.183,28.280,-148.330,-13.860
-0.004,0.815,0.188,20.930,-149.800,-19.460
0.000,0.898,0.199,18.410,-152.390,-20.930
0.020,0.967,0.092,16.520,-151.340,-20.300
0.031,1.036,0.008,13.300,-147.700,-16.730
0.042,1.048,-0.190,8.960,-139.370,-14.980
0.071,1.037,-0.438,7.350,-120.750,-13.510
0.107,1.058,-0.524,7.490,-94.290,-10.500
0.123,1.068,-0.506,8.890,-76.790,-7.910
0.135,1.050,-0.495,12.530,-59.780,-6.230
0.133,1.017,-0.389,14.700,-47.180,-7.070
0.121,1.010,-0.240,13.160,-38.220,-7.140
0.134,1.025,-0.197,7.700,-29.890,-7.280
0.125,1.031,-0.084,-1.540,-24.920,-6.300
0.115,1.042,0.017,-6.160,-23.940,-4.830
0.111,1.047,0.081,-7.280,-23.660,-2.660
0.116,1.037,0.169,-3.920,-26.180,-0.770
0.112,1.025,0.212,1.050,-30.100,0.980
0.110,0.984,0.191,6.230,-32.410,-0.280
0.105,0.980,0.163,7.070,-33.880,-1.540
0.104,0.990,0.130,4.060,-35.280,-2.380
0.101,1.013,0.058,-0.420,-34.790,-2.660
0.106,1.027,-0.010,-2.800,-32.200,-2.170
0.111,1.065,-0.056,-3.430,-28.350,0.140
0.103,1.089,-0.070,-3.080,-24.500,2.450
0.109,1.108,-0.080,-2.100,-19.250,4.970
0.111,1.072,-0.103,-1.050,-14.420,5.040
0.114,0.988,-0.148,-0.910,-7.700,2.030
0.118,0.951,-0.166,-0.770,2.310,-1.470
0.122,0.956,-0.107,0.210,7.560,-3.640
0.122,0.987,-0.036,1.540,9.870,-4.270
0.119,0.990,0.019,4.200,10.640,-5.040
0.113,0.996,0.069,4.760,10.220,-5.320
0.113,1.005,0.111,3.780,7.210,-4.690
0.116,1.011,0.117,0.420,5.670,-4.130
0.115,1.009,0.139,-1.610,3.500,-2.730
0.112,1.043,0.166,-2.450,-0.210,-0.770
0.112,1.059,0.173,-1.260,-3.920,1.540
0.118,1.050,0.113,-0.350,-6.300,2.870
0.114,1.028,0.077,1.120,-6.650,3.290
0.110,1.031,0.056,0.070,-6.510,2.870
0.108,0.984,0.047,-0.280,-6.510,0.560
0.105,1.006,0.035,-2.380,-5.950,-0.700
0.107,1.025,0.022,-3.080,-5.250,-0.980
0.105,1.050,-0.013,-2.800,-3.640,-0.350
0.107,1.050,-0.029,-1.190,-0.840,0.420
0.107,1.063,-0.000,0.490,0.420,0.980
0.110,1.028,0.017,3.500,1.890,0.490
0.112,1.007,-0.006,4.830,4.690,-0.910
0.114,1.013,0.008,3.780,6.720,-1.960
0.115,0.998,0.021,1.820,8.260,-2.660
0.110,1.008,0.056,0.280,7.910,-2.800
0.110,1.012,0.103,-1.120,5.950,-2.940
0.107,1.035,0.142,-2.100,2.310,-1.610
0.172,1.322,-1.200,-25.200,139.020,36.400
0.153,1.346,-1.590,-36.400,200.480,47.180
0.102,1.563,-1.600,-49.700,259.000,70.770
-0.001,1.476,-1.492,-57.680,312.830,87.710
-0.099,1.506,-1.206,-63.770,369.950,106.120
-0.280,1.460,-1.025,-63.000,405.090,123.690
-0.396,1.455,-0.719,-42.560,428.540,151.620
-0.524,1.552,-0.275,-28.070,434.490,178.220
-0.575,1.517,0.138,-11.760,426.230,199.150
-0.574,1.276,0.483,10.290,412.370,210.980
-0.584,1.012,0.876,28.770,383.250,214.480
-0.529,0.720,1.130,26.460,347.690,200.410
-0.440,0.367,1.368,5.950,306.740,173.250
-0.304,0.075,1.669,-23.520,244.370,138.040
-0.141,-0.092,1.786,-51.100,191.590,77.980
-0.039,-0.089,1.745,-54.250,150.220,49.420
0.048,0.031,1.586,-45.010,108.220,19.810
0.091,0.327,1.144,-29.820,68.180,3.010
0.200,0.613,0.976,-14.700,46.130,-4.690
0.248,0.847,0.901,-2.870,25.970,-6.300
0.293,0.976,0.915,9.940,4.270,-5.320
0.316,0.994,0.873,14.000,-16.380,-4.620
0.311,0.907,0.733,14.770,-37.100,-9.170
0.289,0.823,0.692,13.860,-48.790,-15.610
0.266,0.798,0.717,16.380,-63.000,-23.100
0.245,0.731,0.761,19.180,-79.800,-32.480
0.221,0.604,0.808,23.730,-96.460,-47.110
0.207,0.506,0.888,33.320,-122.640,-64.820
0.177,0.444,0.933,46.620,-144.760,-83.580
0.129,0.476,0.967,61.600,-169.610,-103.180
0.072,0.566,0.893,65.660,-192.920,-114.450
0.024,0.740,0.662,60.410,-208.040,-118.790
-0.013,0.927,0.337,44.450,-214.550,-117.180
0.008,1.019,0.058,25.200,-207.830,-116.130
0.025,1.028,-0.145,12.670,-195.370,-110.320
0.036,1.180,-0.255,3.780,-183.540,-101.640
0.091,1.214,-0.258,-0.980,-166.110,-93.170
0.122,1.230,-0.064,2.240,-162.190,-84.000
0.118,1.204,0.139,12.460,-167.440,-76.790
0.098,1.070,0.226,33.950,-174.930,-73.990
0.047,1.011,0.277,47.250,-183.190,-73.640
-0.121,0.996,0.382,52.920,-196.070,-72.380
-0.029,1.003,0.446,56.420,-207.690,-70.840
-0.044,1.098,0.397,49.280,-214.900,-64.540
-0.064,1.191,0.397,39.480,-221.690,-55.790
-0.073,1.253,0.308,28.490,-226.660,-45.850
-0.074,1.213,0.152,25.690,-224.490,-38.430
-0.090,1.145,0.077,33.040,-221.620,-30.870
-0.085,1.081,-0.033,45.430,-218.540,-27.860
-0.058,1.058,-0.340,55.020,-202.930,-26.950
-0.004,1.114,-0.642,61.740,-180.950,-21.000
0.064,1.184,-1.012,52.850,-143.430,-15.190
0.123,1.231,-1.153,38.360,-101.640,-8.400
0.174,1.223,-1.083,26.180,-52.290,-2.590
0.178,1.166,-0.843,19.670,-24.430,1.890
0.165,1.099,-0.519,15.890,-9.940,4.760
0.145,1.002,-0.248,10.710,-3.850,4.970
0.124,0.945,-0.022,6.020,-5.950,3.570
0.124,0.878,0.092,2.520,-10.710,0.140
0.131,0.862,0.167,-1.190,-14.560,-3.150
0.125,0.879,0.193,-5.040,-18.410,-5.530
0.123,0.946,0.208,-8.330,-22.960,-5.180
0.107,0.979,0.232,-8.680,-30.660,-2.590
0.108,1.022,0.219,-7.840,-37.800,0.840
0.114,1.015,0.136,-6.370,-41.440,3.080
0.112,1.017,0.042,-6.020,-42.490,4.550
0.120,1.001,-0.057,-4.760,-39.130,4.060
0.117,1.002,-0.275,-4.130,-30.450,3.780
0.131,0.987,-0.415,-3.290,-16.030,2.100
0.138,1.026,-0.383,-1.890,-3.290,2.730
0.144,1.059,-0.278,-2.660,4.690,3.990
0.131,1.071,-0.139,-6.650,9.940,6.230
0.112,1.054,-0.020,-11.970,8.050,7.000
0.114,0.988,0.034,-13.580,6.020,5.110
0.120,0.946,0.097,-10.010,2.520,3.920
0.128,0.967,0.113,-6.930,-0.630,3.570
0.133,0.958,0.133,-3.500,-3.780,2.660
0.135,0.943,0.142,-0.140,-6.790,0.910
0.131,0.905,0.119,4.830,-9.310,-2.800
0.132,0.943,0.072,5.390,-10.850,-4.410
0.130,0.972,0.035,4.830,-11.270,-5.110
0.130,1.011,-0.023,5.110,-10.990,-4.410
0.135,1.033,-0.086,5.180,-8.120,-3.220
0.137,1.052,-0.110,3.500,-5.180,-2.170
0.136,1.018,-0.135,0.840,0.490,-2.730
0.133,1.026,-0.086,-1.610,2.800,-2.660
0.135,1.047,-0.053,-4.340,4.620,-1.260
0.130,1.058,-0.014,-6.370,5.180,0.140
0.137,1.058,0.020,-5.810,5.110,1.400
0.127,1.029,0.050,-3.780,3.710,1.400
0.122,1.006,0.055,-1.680,2.800,0.770
0.126,1.000,0.078,-0.700,1.680,0.700
0.124,1.003,0.106,-1.400,-1.120,0.840
0.125,0.977,0.109,-1.400,-3.920,-0.420
0.129,0.982,0.080,-0.700,-6.090,-0.910
0.131,1.000,0.055,-1.120,-6.930,-1.050
0.131,1.017,0.038,-2.730,-7.490,-0.840
0.130,1.019,0.024,-5.110,-7.420,-0.630
0.125,1.031,-0.000,-5.600,-7.140,-0.280
0.130,1.022,-0.034,-4.760,-5.110,-0.700
0.126,1.017,-0.041,-1.120,-3.570,-1.190
0.130,1.013,-0.036,1.260,-1.750,-1.680
0.130,1.016,-0.008,2.450,0.140,-1.610
0.135,1.020,0.020,1.470,0.070,-1.820
0.135,1.002,0.045,0.070,-0.560,-2.800
0.134,1.004,0.054,-1.400,-1.190,-2.730
0.132,1.017,0.065,-1.960,-2.240,-2.590
0.136,1.029,0.072,-1.330,-3.850,-1.750
0.130,1.043,0.077,-1.820,-5.600,-0.840
0.124,1.018,0.051,-3.360,-6.160,-1.330
0.122,1.025,0.028,-4.970,-5.740,-1.260
0.122,1.037,0.007,-7.210,-4.550,-1.050
0.121,1.044,0.011,-8.610,-3.430,-0.420
0.124,1.051,0.039,-8.400,-3.640,0.350
0.127,1.037,0.036,-7.840,-3.640,0.560
0.127,1.005,0.009,-6.720,-2.240,-0.840
0.128,0.983,-0.025,-5.110,0.280,-2.380
0.126,1.008,0.015,-3.920,1.120,-2.660
0.127,1.008,0.050,-0.910,0.840,-2.380
0.158,1.333,-1.501,-41.230,125.930,34.090
0.150,1.507,-1.774,-58.100,190.750,57.120
0.122,1.690,-1.959,-87.290,259.630,77.280
-0.002,1.642,-2.074,-108.500,357.140,96.950
-0.244,1.757,-1.905,-135.730,420.840,122.290
-0.456,1.634,-1.523,-167.720,469.770,149.660
-0.656,1.411,-0.933,-196.770,492.730,170.940
-0.742,1.266,-0.458,-203.140,498.890,189.140
-0.807,0.902,0.065,-194.250,471.730,195.160
-0.755,0.715,0.993,-188.720,439.600,198.870
-0.670,0.363,1.315,-186.760,392.420,189.210
-0.558,-0.103,1.470,-175.840,345.310,160.440
-0.473,-0.216,1.472,-166.530,303.590,139.370
-0.374,-0.113,1.470,-148.470,247.940,118.510
-0.152,-0.112,1.025,-103.530,231.560,92.540
-0.090,0.354,1.112,-48.370,207.830,87.150
-0.019,0.538,0.984,-7.420,185.430,85.120
0.142,0.711,0.964,16.030,168.210,81.900
0.189,0.766,0.929,13.720,151.970,73.780
0.228,0.598,0.989,4.760,138.600,53.270
0.245,0.588,1.118,5.880,117.880,40.530
0.224,0.639,1.131,8.120,94.080,30.940
0.187,0.636,1.041,5.110,76.790,21.070
0.146,0.638,1.154,0.000,51.380,12.810
0.108,0.599,1.298,-5.950,26.390,1.190
0.109,0.541,1.310,-11.760,4.620,-16.800
0.094,0.561,1.300,-13.860,-16.870,-29.190
0.070,0.626,1.259,-13.020,-46.480,-37.660
0.063,0.693,1.152,-11.900,-64.750,-45.220
0.064,0.710,1.066,-11.270,-79.240,-56.840
0.075,0.706,1.096,-9.730,-101.290,-65.730
0.081,0.677,1.218,-1.400,-122.920,-76.300
0.055,0.657,1.216,12.460,-147.210,-89.110
0.034,0.712,1.088,34.300,-166.180,-95.270
0.002,0.867,0.930,47.110,-181.580,-93.870
-0.023,0.920,0.768,60.550,-196.420,-91.070
-0.041,0.964,0.774,74.480,-210.420,-86.030
-0.041,0.827,0.768,90.440,-224.000,-89.600
-0.062,0.784,0.770,103.460,-238.770,-93.450
-0.078,0.753,0.654,100.240,-251.930,-99.330
-0.096,0.805,0.564,93.240,-258.230,-103.390
-0.102,0.821,0.443,89.740,-260.890,-106.960
-0.112,0.961,0.331,81.480,-260.120,-101.150
-0.120,1.037,0.248,72.030,-258.650,-93.380
-0.080,1.102,0.138,60.550,-253.540,-83.580
-0.060,1.124,0.103,47.040,-247.800,-74.130
-0.023,1.097,0.017,43.120,-237.580,-68.950
-0.002,1.068,-0.125,44.660,-220.150,-64.960
0.038,1.001,-0.282,50.960,-200.620,-64.260
0.059,0.985,-0.362,59.850,-179.690,-61.390
0.086,1.027,-0.345,62.230,-160.860,-57.610
0.135,1.059,-0.365,61.670,-135.170,-52.920
0.161,1.101,-0.354,56.560,-116.130,-45.290
0.171,1.148,-0.291,48.930,-98.700,-39.060
0.183,1.144,-0.217,44.940,-80.710,-33.110
0.190,1.133,-0.087,41.510,-71.610,-27.090
0.195,1.104,-0.040,37.800,-64.260,-21.070
0.175,1.083,0.032,31.640,-59.780,-16.240
0.170,1.078,0.111,24.710,-56.350,-12.040
0.170,1.032,0.161,19.460,-55.720,-9.450
0.163,0.996,0.204,17.500,-56.490,-7.490
0.150,0.993,0.217,17.640,-59.290,-5.320
0.147,0.972,0.177,17.290,-59.080,-4.760
0.143,0.956,0.156,17.010,-58.030,-4.970
0.148,0.905,0.140,19.180,-56.630,-7.560
0.144,0.934,0.150,20.790,-56.490,-8.470
0.142,0.962,0.097,20.510,-54.810,-8.190
0.147,0.996,0.041,19.110,-50.960,-6.860
0.155,1.018,-0.002,17.360,-46.130,-5.110
0.160,0.985,-0.054,16.380,-37.800,-5.810
0.175,0.981,-0.056,14.490,-31.570,-6.440
0.173,0.984,-0.061,10.920,-25.200,-6.860
0.181,1.005,-0.045,9.660,-19.740,-6.300
0.185,1.007,-0.033,7.280,-14.700,-5.460
0.167,0.984,-0.019,6.860,-10.710,-5.390
0.181,0.980,0.018,7.490,-8.260,-5.390
0.183,0.989,0.045,7.980,-6.720,-4.200
0.192,0.983,0.074,8.400,-6.020,-3.430
0.183,0.986,0.086,6.790,-5.670,-2.310
0.181,0.999,0.111,4.340,-6.440,-1.190
0.185,0.973,0.123,3.570,-6.860,-1.890
0.184,1.000,0.145,2.730,-8.610,-0.770
0.183,0.975,0.114,3.780,-9.450,-1.260
0.181,0.978,0.071,4.690,-8.610,-1.610
0.170,0.990,0.065,4.480,-7.980,-2.450
0.172,0.996,0.093,3.920,-8.540,-3.220
0.176,1.024,0.102,1.750,-8.890,-2.660
0.176,1.032,0.088,-0.070,-8.890,-2.310
0.181,1.031,0.065,-0.560,-7.490,-1.540
0.178,1.038,0.052,1.050,-6.230,-1.540
0.170,1.032,0.053,1.890,-4.830,-1.260
0.181,1.016,0.064,4.060,-3.500,-1.400
0.177,1.001,0.071,7.070,-2.590,-1.960
0.187,0.998,0.063,9.380,-0.630,-1.890
0.180,1.014,0.096,10.360,-1.330,-0.630
0.163,1.010,0.120,7.910,-2.940,-0.770
0.177,0.974,0.134,6.370,-4.620,-1.960
0.167,0.974,0.134,3.710,-5.740,-2.660
0.174,0.978,0.136,2.590,-6.860,-3.220
0.177,0.982,0.113,2.730,-7.350,-3.710
0.176,0.985,0.095,2.660,-7.210,-4.130
0.171,0.989,0.083,2.800,-6.440,-4.900
0.177,1.007,0.078,2.240,-4.550,-5.600
0.171,1.028,0.090,2.310,-3.920,-5.670
0.166,1.050,0.101,2.870,-3.150,-4.690
0.163,1.070,0.110,3.640,-3.290,-3.500
0.156,1.068,0.113,3.920,-3.710,-2.590
0.150,1.070,0.155,3.990,-5.740,-0.700
0.154,1.066,0.177,4.340,-7.910,0.140
0.162,1.066,0.190,4.690,-10.360,1.400
0.168,1.055,0.168,4.270,-12.460,2.520
0.168,1.041,0.143,3.220,-13.090,3.360
0.160,0.882,0.140,3.640,-13.930,2.590
0.165,1.005,0.135,3.920,-14.630,3.220
0.171,0.992,0.112,4.900,-14.770,3.010
0.174,0.995,0.080,5.180,-13.580,3.080
0.175,0.983,0.044,4.550,-11.830,2.450
0.173,0.935,0.021,4.690,-9.100,-0.560
0.175,0.943,0.022,3.710,-6.720,-3.430
