aX,aY,aZ,gX,gY,gZ
0.214,0.718,0.741,-142.730,198.800,-314.370
0.208,0.831,0.766,-108.150,182.000,-308.910
0.191,0.943,0.726,-68.740,164.220,-302.330
0.229,1.167,0.686,-21.490,141.260,-286.720
0.329,1.502,0.744,10.710,120.680,-261.170
0.417,1.751,0.716,30.310,102.690,-228.620
0.478,1.745,0.716,42.000,87.290,-189.350
0.496,1.651,0.706,39.690,75.810,-164.430
0.492,1.528,0.694,32.550,65.660,-144.760
0.437,1.330,0.689,19.670,59.920,-132.370
0.393,1.135,0.754,6.650,54.460,-125.790
0.328,0.880,0.826,-12.950,47.530,-126.210
0.298,0.741,0.910,-23.450,33.530,-129.220
0.254,0.691,0.842,-22.540,23.730,-131.670
0.227,0.687,0.705,-12.390,18.130,-135.660
0.231,0.935,0.602,4.410,14.630,-130.340
0.269,1.108,0.538,16.870,12.390,-120.120
0.335,1.266,0.535,28.770,7.210,-105.350
0.355,1.384,0.491,34.160,4.690,-87.780
0.357,1.425,0.475,31.430,3.360,-70.210
0.353,1.354,0.430,21.000,3.290,-51.660
0.347,1.283,0.396,14.140,5.460,-40.950
0.300,1.132,0.405,8.470,6.720,-35.700
0.265,1.004,0.430,8.960,6.510,-34.090
0.224,0.895,0.480,9.940,4.060,-35.490
0.214,0.784,0.512,11.340,1.400,-39.690
0.194,0.709,0.525,12.740,-2.730,-47.950
0.163,0.660,0.510,14.140,-5.670,-55.930
0.155,0.658,0.516,16.100,-9.730,-63.490
0.150,0.732,0.476,15.610,-11.900,-67.760
0.170,0.881,0.398,17.360,-10.220,-67.480
0.184,0.972,0.360,14.630,-8.050,-64.890
0.191,1.037,0.297,13.230,-2.100,-60.620
0.213,1.113,0.358,8.470,-1.610,-55.580
0.221,1.161,0.313,5.390,1.890,-47.390
0.238,1.220,0.359,3.640,3.570,-34.580
0.223,1.159,0.325,-0.280,6.440,-27.510
0.194,1.059,0.351,-0.210,8.610,-24.290
0.171,0.986,0.379,1.120,9.100,-23.170
0.158,0.930,0.434,4.620,6.720,-23.940
0.143,0.889,0.461,7.910,4.340,-24.850
0.133,0.860,0.503,10.080,0.350,-27.230
0.126,0.864,0.493,11.690,-3.360,-28.560
0.128,0.890,0.478,12.880,-5.320,-29.820
0.128,0.911,0.478,11.130,-6.440,-30.730
0.121,0.955,0.483,7.700,-7.630,-30.660
0.133,1.016,0.474,3.500,-9.100,-27.510
0.160,1.091,0.400,0.560,-8.050,-21.840
0.163,1.107,0.363,-1.610,-6.650,-16.100
0.140,1.054,0.291,-1.120,-3.640,-13.510
0.151,1.057,0.266,0.840,0.490,-10.360
0.146,1.043,0.305,0.630,3.220,-7.350
0.140,0.995,0.316,2.870,4.200,-6.020
0.123,0.940,0.346,5.600,4.340,-6.300
0.108,0.865,0.363,7.910,3.920,-10.710
0.087,0.832,0.355,7.700,4.970,-14.490
0.093,0.852,0.384,7.000,4.410,-17.080
0.091,0.850,0.398,6.160,3.290,-18.970
0.097,0.850,0.406,6.160,2.800,-20.790
0.090,0.876,0.405,3.500,1.610,-22.330
0.090,0.889,0.366,3.150,2.310,-23.100
0.092,0.921,0.365,2.590,3.080,-23.030
0.099,0.979,0.363,1.680,3.710,-20.930
0.114,1.019,0.370,1.960,5.180,-18.060
0.109,1.033,0.386,1.540,4.760,-15.330
0.102,1.014,0.369,2.310,4.970,-12.390
0.102,1.004,0.373,4.760,5.460,-10.430
0.268,1.943,0.454,-7.280,1.680,85.050
0.302,2.239,0.430,1.610,-0.070,145.110
0.337,2.706,0.437,25.690,-3.640,206.640
0.396,3.085,0.529,57.470,-13.510,281.680
0.334,3.280,0.763,92.330,-30.310,359.450
0.150,3.200,0.992,115.150,-52.220,448.490
-0.098,2.664,1.225,120.330,-77.280,488.110
-0.400,2.042,1.444,100.380,-102.760,504.140
-0.575,1.523,1.597,61.180,-139.930,504.280
-0.572,1.302,1.411,21.000,-159.880,508.060
-0.532,1.030,1.291,-6.020,-177.240,515.760
-0.516,1.026,1.174,-40.390,-192.290,519.610
-0.518,1.058,0.903,-60.690,-214.620,525.000
-0.522,0.940,0.977,-57.960,-241.570,520.380
-0.542,0.745,0.743,-55.790,-266.770,504.420
-0.488,0.553,0.321,-28.700,-278.810,488.250
-0.420,0.354,-0.093,-4.410,-276.990,468.090
-0.272,0.127,-0.703,8.960,-243.810,444.220
-0.189,-0.266,-1.000,21.420,-209.930,395.780
-0.037,-0.662,-1.067,56.910,-176.050,347.550
0.009,-1.148,-1.003,54.670,-127.120,283.640
0.139,-1.481,-1.063,39.550,-93.870,217.770
0.353,-1.513,-1.087,23.520,-49.770,153.020
0.484,-1.355,-0.964,2.240,-11.480,109.900
0.537,-1.171,-0.828,-6.790,28.140,72.730
0.638,-0.932,-0.568,-4.410,43.960,40.110
0.723,-0.646,-0.431,2.590,53.410,16.590
0.757,-0.460,-0.331,0.420,64.330,-9.310
0.815,-0.249,-0.161,-10.360,71.330,-21.700
0.883,0.092,0.054,-26.110,73.780,-24.150
0.924,0.255,0.263,-39.970,65.800,-25.340
0.950,0.224,0.396,-43.750,53.270,-31.220
0.970,0.102,0.478,-42.490,39.200,-38.990
0.973,0.018,0.480,-44.450,27.020,-47.880
0.962,-0.028,0.379,-45.290,19.390,-56.770
0.910,-0.121,0.329,-46.760,17.780,-87.150
0.882,-0.247,0.304,-49.000,17.430,-88.970
0.843,-0.306,0.288,-47.880,15.540,-106.260
0.780,-0.368,0.178,-37.800,14.000,-127.050
0.763,-0.297,0.069,-0.140,14.000,-148.190
0.757,-0.028,-0.056,8.610,17.990,-155.050
0.768,0.271,-0.220,21.770,29.400,-156.870
0.814,0.622,-0.282,15.260,44.870,-150.850
0.867,0.894,-0.370,4.830,59.430,-135.590
0.901,0.901,-0.313,-9.940,70.000,-126.420
0.939,0.851,-0.246,-11.550,80.990,-117.390
0.940,0.817,-0.014,-20.300,84.980,-108.430
0.912,0.708,0.126,-31.290,87.850,-104.230
0.867,0.473,0.309,-47.110,84.700,-106.610
0.821,0.363,0.440,-57.050,79.240,-111.160
0.748,0.203,0.619,-66.500,63.210,-120.750
0.733,0.142,0.556,-61.460,53.130,-125.300
0.752,0.381,0.484,-23.310,45.990,-120.400
0.740,0.679,0.584,-3.220,31.290,-107.100
0.830,1.275,0.645,15.680,7.350,-75.110
0.915,1.597,0.754,18.270,-18.200,-38.920
0.992,1.613,0.650,22.470,-40.810,2.870
1.016,1.294,0.475,35.560,-55.090,22.750
0.986,0.944,0.292,35.910,-58.940,29.890
0.926,0.671,0.061,26.880,-46.130,30.380
0.883,0.519,-0.047,15.820,-28.910,29.610
0.846,0.431,-0.076,6.580,-11.200,25.830
0.824,0.364,0.001,0.490,1.190,22.050
0.828,0.388,0.091,4.060,6.300,21.560
0.837,0.451,0.179,16.800,6.860,24.010
0.823,0.538,0.307,34.160,-0.980,29.120
0.814,0.578,0.402,51.170,-12.880,34.720
0.798,0.549,0.492,71.820,-28.280,40.180
0.799,0.550,0.539,88.270,-44.940,45.500
0.801,0.543,0.545,99.330,-61.460,47.180
0.740,0.429,0.427,93.730,-76.020,38.430
0.653,0.146,0.278,71.260,-77.280,13.300
0.707,0.042,0.061,51.870,-67.340,-8.120
0.771,0.088,-0.055,41.230,-57.050,-23.730
0.758,0.024,-0.113,29.540,-40.880,-43.680
0.765,0.014,-0.127,17.010,-27.160,-65.450
0.758,0.107,-0.138,0.630,-14.910,-89.670
0.794,0.214,-0.194,3.010,-2.870,-101.430
0.842,0.285,-0.305,7.490,18.760,-112.420
0.826,0.227,-0.339,9.310,37.800,-127.330
0.784,0.147,-0.264,11.760,52.500,-153.090
0.720,0.048,-0.175,5.460,65.940,-174.510
0.661,0.076,-0.048,-3.710,78.050,-192.780
0.565,0.121,0.080,-18.410,83.790,-210.910
0.492,0.146,0.158,-45.710,86.800,-237.160
0.429,0.131,0.199,-65.030,90.510,-258.020
0.359,0.176,0.180,-72.240,96.180,-276.640
0.302,0.295,0.111,-72.450,105.350,-289.310
0.275,0.589,0.128,-64.820,112.630,-290.570
0.263,0.901,0.253,-65.660,113.820,-287.980
0.284,1.164,0.329,-66.290,109.900,-277.620
0.398,1.521,0.406,-66.500,98.700,-254.800
0.450,1.735,0.367,-65.590,87.150,-226.240
0.528,1.782,0.284,-45.850,80.710,-186.760
0.562,1.729,0.268,-30.590,74.480,-159.810
0.549,1.587,0.263,-17.920,70.630,-140.070
0.483,1.382,0.402,-14.420,65.870,-128.030
0.462,1.212,0.499,-11.970,60.410,-118.650
0.419,1.051,0.578,-14.840,53.830,-112.770
0.383,0.912,0.605,-15.680,47.320,-110.810
0.347,0.828,0.629,-15.890,40.740,-112.770
0.297,0.774,0.664,-14.350,29.260,-115.500
0.294,0.797,0.637,-9.170,20.720,-115.710
0.277,0.877,0.610,-4.480,11.970,-115.570
0.259,0.917,0.514,-2.450,6.160,-115.570
0.265,1.059,0.328,3.430,3.710,-109.060
0.354,1.321,0.248,8.120,5.110,-92.820
0.379,1.442,0.203,8.540,6.510,-69.300
0.381,1.437,0.160,8.890,8.750,-53.410
0.383,1.348,0.149,10.290,12.670,-41.370
0.353,1.245,0.190,10.290,16.590,-32.480
0.316,1.144,0.264,7.210,20.090,-26.600
0.282,1.057,0.347,2.450,20.720,-24.290
0.246,0.910,0.438,-2.800,18.760,-27.930
0.219,0.828,0.485,-6.370,14.490,-33.530
0.194,0.777,0.461,-5.810,9.030,-39.130
0.196,0.740,0.416,-2.870,7.630,-44.380
0.203,0.781,0.447,-3.570,5.810,-49.280
0.201,0.856,0.429,-6.440,4.970,-50.470
0.255,1.987,0.339,-5.810,-9.030,78.400
0.317,2.213,0.371,27.300,-13.720,137.060
0.300,2.387,0.405,60.970,-22.680,185.220
0.309,2.598,0.469,104.440,-39.830,240.660
0.324,2.816,0.662,138.390,-54.670,302.960
0.264,2.908,0.787,158.200,-67.970,384.440
0.167,3.033,0.834,149.450,-77.980,458.290
0.045,3.087,0.794,130.410,-79.870,527.660
-0.148,2.959,0.893,96.040,-84.700,584.710
-0.454,2.793,0.954,59.080,-93.660,632.520
-0.648,2.537,1.015,24.780,-105.210,667.870
-0.799,2.227,1.050,-7.280,-121.310,695.310
-0.983,1.722,1.148,-32.620,-145.040,701.050
-1.025,1.348,1.460,-36.750,-205.030,694.610
-1.098,0.937,1.367,-29.330,-252.490,674.450
-1.078,0.524,1.043,-23.730,-285.460,634.410
-1.064,-0.222,0.652,-20.790,-302.540,585.550
-0.904,-0.922,-0.053,-19.390,-299.460,517.790
-0.800,-1.265,-0.514,-11.760,-278.670,413.140
-0.567,-1.428,-0.886,20.930,-253.050,366.940
-0.349,-1.423,-1.239,58.870,-218.680,314.860
-0.119,-1.481,-1.297,73.570,-166.110,262.500
-0.023,-1.619,-1.387,47.600,-120.120,186.690
0.108,-1.739,-1.376,22.820,-72.240,133.840
0.224,-1.678,-1.423,16.940,-8.820,86.240
0.357,-1.478,-1.171,20.370,25.480,41.650
0.469,-1.054,-1.024,27.160,54.670,2.800
0.599,-0.574,-0.771,34.790,74.690,-15.190
0.688,-0.441,-0.426,28.700,85.610,-32.130
0.779,-0.332,-0.077,16.730,85.260,-48.090
0.833,-0.239,0.123,-14.630,79.450,-65.310
0.863,-0.213,0.299,-11.760,67.970,-78.050
0.900,-0.219,0.383,-21.630,52.780,-89.670
0.915,-0.222,0.409,-30.240,42.000,-101.150
0.877,-0.322,0.386,-45.500,33.180,-122.500
0.844,-0.455,0.295,-58.170,30.030,-145.390
0.818,-0.551,0.266,-73.990,28.560,-170.870
0.756,-0.660,0.240,-95.480,27.300,-201.600
0.689,-0.738,0.166,-118.160,28.210,-246.260
0.606,-0.675,-0.037,-120.330,38.010,-276.360
0.515,-0.541,-0.191,-113.610,50.960,-305.550
0.445,-0.401,-0.362,-99.960,59.710,-342.790
0.408,-0.091,-0.636,-62.790,77.980,-361.970
0.406,0.242,-0.914,-15.330,111.650,-373.380
0.325,0.388,-0.853,4.620,136.990,-385.980
0.308,0.664,-0.974,15.470,172.200,-388.290
0.296,0.818,-0.651,-8.120,199.500,-388.990
0.221,0.870,-0.360,-41.160,231.700,-386.120
0.169,0.979,-0.121,-81.900,251.090,-378.560
0.103,0.888,0.206,-142.870,260.750,-376.670
0.041,0.782,0.485,-179.200,262.080,-375.760
0.015,0.796,0.630,-185.010,257.530,-369.950
-0.013,0.932,0.675,-168.000,252.490,-358.470
0.010,1.214,0.889,-135.450,236.880,-336.070
0.044,1.376,1.055,-114.800,211.260,-312.270
0.099,1.494,1.171,-87.570,164.570,-286.650
0.163,1.457,1.023,-42.840,130.410,-264.460
0.251,1.514,0.870,17.430,104.300,-221.060
0.294,1.679,0.861,76.020,78.400,-199.780
0.323,1.703,0.834,95.340,57.470,-171.430
0.350,1.649,0.756,100.870,41.510,-147.140
0.362,1.554,0.630,98.210,33.180,-126.420
0.348,1.455,0.657,85.820,28.000,-110.390
0.306,1.161,0.641,53.550,26.670,-97.930
0.294,1.130,0.603,28.770,26.600,-92.470
0.250,1.023,0.539,7.070,28.210,-91.910
0.196,0.912,0.469,-7.280,28.980,-94.430
0.174,0.864,0.412,-7.770,30.730,-96.250
0.173,0.905,0.459,-1.050,27.720,-94.850
0.188,0.989,0.447,5.880,25.760,-89.530
0.184,1.029,0.454,12.180,21.840,-84.700
0.183,1.077,0.469,14.420,18.060,-79.240
0.173,1.096,0.446,15.820,15.190,-72.520
0.172,1.117,0.415,18.270,13.510,-66.290
0.167,1.101,0.391,17.150,14.000,-61.810
0.160,1.101,0.400,13.860,13.370,-57.400
0.151,1.095,0.459,11.340,11.060,-54.320
0.122,1.053,0.364,9.520,11.760,-50.960
0.127,1.048,0.414,14.350,12.110,-47.950
0.102,1.023,0.417,10.570,11.060,-47.740
0.093,1.002,0.428,11.060,11.410,-46.830
0.104,1.016,0.487,9.590,8.330,-45.220
0.108,1.039,0.465,7.070,7.000,-42.140
0.106,1.014,0.466,2.100,4.270,-39.690
0.086,0.981,0.486,-1.890,0.700,-38.990
0.082,0.992,0.425,0.350,0.140,-36.750
0.077,0.979,0.404,2.730,-0.420,-35.980
0.068,0.977,0.410,1.750,-1.400,-36.120
0.040,0.969,0.362,-1.960,0.140,-37.030
0.049,1.008,0.383,-3.570,0.980,-35.560
0.064,1.054,0.391,-5.250,0.630,-32.060
0.080,1.085,0.344,-4.550,1.960,-28.140
0.067,1.078,0.293,-3.570,3.710,-24.500
0.077,1.098,0.294,0.980,5.460,-20.650
0.077,1.095,0.325,2.100,5.320,-16.870
0.076,1.078,0.314,5.320,6.790,-13.090
0.067,1.066,0.346,6.370,7.280,-9.940
0.055,1.026,0.398,6.860,5.740,-7.490
0.046,0.999,0.435,5.880,2.940,-6.720
0.034,0.977,0.422,7.070,-16.940,-6.650
0.013,0.947,0.405,7.000,-1.680,-7.770
0.020,0.962,0.403,6.860,-2.240,-7.420
0.024,0.976,0.426,4.340,-4.200,-6.860
0.015,0.968,0.420,1.680,-5.880,-7.140
0.000,0.943,0.374,-0.490,-6.370,-8.400
0.001,0.933,0.311,0.420,-4.060,-8.960
0.012,0.971,0.321,2.590,-2.520,-8.260
0.030,1.031,0.301,3.220,0.350,-5.460
0.033,1.070,0.346,2.450,1.750,-2.310
0.027,1.078,0.377,2.100,1.540,0.770
0.016,1.047,0.410,1.750,-0.280,1.750
0.013,1.025,0.417,2.100,-1.820,2.590
0.013,1.023,0.427,2.380,-3.290,4.060
0.017,1.021,0.446,0.350,-5.320,5.180
0.023,1.008,0.441,-1.330,-7.490,6.580
0.024,1.018,0.425,-3.010,-8.890,8.820
0.031,1.046,0.422,-3.570,-10.010,13.510
0.044,1.105,0.428,-6.230,-11.550,18.900
0.054,1.150,0.414,-7.140,-12.810,25.270
0.229,1.958,0.492,37.310,-30.870,144.900
0.306,2.231,0.509,66.780,-40.740,192.920
0.265,2.258,0.577,92.610,-56.630,237.510
0.201,2.193,0.608,109.620,-67.200,276.150
0.162,2.187,0.612,114.310,-74.270,332.360
0.094,2.044,0.654,103.740,-80.850,355.600
0.025,1.895,0.701,90.370,-86.730,379.400
-0.037,1.813,0.726,74.550,-92.610,399.770
-0.107,1.796,0.718,58.520,-101.570,420.210
-0.105,1.960,0.718,42.490,-107.520,460.740
-0.088,2.115,0.804,31.570,-117.670,497.140
-0.141,2.185,0.857,27.440,-132.580,535.850
-0.356,2.067,0.866,32.760,-155.750,567.280
-0.400,1.752,0.981,48.160,-180.600,580.720
-0.537,1.498,0.959,53.060,-206.080,587.510
-0.558,1.146,0.865,57.890,-228.900,584.920
-0.540,0.907,0.683,62.650,-245.630,581.350
-0.575,0.474,0.370,68.880,-249.900,563.500
-0.567,-0.060,0.272,55.370,-253.890,502.880
-0.559,-0.857,-0.059,24.500,-242.830,441.070
-0.440,-1.294,-0.271,5.390,-222.670,377.580
-0.160,-1.499,-0.488,-1.890,-205.730,297.570
-0.010,-1.575,-0.809,4.340,-177.660,243.880
0.149,-1.574,-0.974,14.350,-146.510,193.690
0.340,-1.471,-1.194,23.940,-96.320,149.660
0.437,-1.222,-1.225,26.390,-58.520,94.640
0.477,-1.073,-1.317,17.710,-18.830,64.120
0.540,-1.106,-1.295,19.110,15.820,24.850
0.586,-1.045,-1.206,24.290,62.790,-10.640
0.626,-0.904,-1.059,24.920,93.030,-40.740
0.652,-0.740,-0.817,21.420,115.290,-74.480
0.665,-0.545,-0.481,11.410,127.120,-94.430
0.672,-0.461,-0.092,-0.560,128.800,-112.140
0.690,-0.435,0.170,-9.660,121.450,-135.170
0.687,-0.439,0.373,-17.080,108.500,-153.160
0.678,-0.483,0.553,-29.820,85.400,-175.140
0.666,-0.455,0.632,-51.100,69.300,-195.720
0.675,-0.327,0.521,-66.290,59.640,-213.570
0.685,-0.101,0.401,-65.800,54.180,-224.140
0.662,0.022,0.329,-61.600,44.380,-235.480
0.663,0.121,0.158,-57.400,38.850,-247.170
0.648,0.168,-0.044,-40.600,37.940,-264.600
0.662,0.260,-0.215,-24.780,43.260,-277.970
0.645,0.284,-0.198,-35.980,46.690,-295.540
0.581,0.303,-0.619,-45.500,73.780,-302.400
0.557,0.306,-0.475,-49.840,90.580,-319.900
0.464,0.269,-0.473,-48.440,113.820,-333.760
0.375,0.347,-0.384,-50.330,144.410,-344.890
0.299,0.415,-0.217,-61.880,166.040,-353.990
0.219,0.526,0.034,-92.190,178.780,-363.510
0.131,0.633,0.266,-124.180,185.080,-366.870
0.083,0.772,0.364,-138.810,189.980,-361.760
0.091,0.912,0.400,-132.230,192.010,-350.980
0.083,1.021,0.551,-115.500,184.310,-336.070
0.088,1.135,0.624,-88.620,169.540,-323.750
0.123,1.231,0.665,-66.850,153.090,-310.100
0.147,1.321,0.796,-47.880,120.820,-295.050
0.182,1.385,0.762,-30.520,97.300,-278.180
0.236,1.509,0.616,6.020,80.290,-245.910
0.305,1.599,0.478,35.980,71.820,-217.280
0.329,1.610,0.475,56.140,59.150,-190.890
0.340,1.580,0.463,66.220,53.620,-167.160
0.351,1.545,0.546,66.640,44.380,-137.200
0.349,1.479,0.536,61.110,36.960,-119.770
0.319,1.360,0.557,47.810,31.010,-108.850
0.272,1.253,0.582,28.000,23.030,-99.960
0.243,1.109,0.509,12.460,21.490,-96.880
0.209,0.992,0.510,-0.070,22.050,-96.460
0.163,0.885,0.516,-13.160,20.230,-102.340
0.136,0.859,0.492,-20.580,20.020,-105.700
0.137,0.895,0.523,-23.030,16.240,-107.450
0.121,0.902,0.487,-21.210,10.920,-109.760
0.137,0.998,0.435,-15.820,8.610,-106.330
0.158,1.123,0.361,-1.540,8.330,-95.900
0.182,1.261,0.315,6.580,8.890,-84.630
0.202,1.344,0.295,11.270,9.100,-71.820
0.206,1.366,0.281,14.840,9.660,-59.290
0.185,1.347,0.288,14.350,10.500,-49.560
0.163,1.260,0.294,14.910,10.640,-42.560
0.160,1.201,0.309,16.310,12.390,-35.140
0.139,1.114,0.356,14.630,12.040,-32.410
0.120,1.058,0.399,12.110,11.060,-31.640
0.091,0.996,0.475,5.320,6.790,-33.320
0.071,0.931,0.469,1.260,4.340,-36.820
0.057,0.887,0.487,-4.200,1.610,-41.090
0.033,0.870,0.500,-9.240,-3.150,-47.530
0.031,0.879,0.476,-8.750,-6.860,-50.890
0.043,0.920,0.475,-8.960,-13.090,-53.130
0.036,0.934,0.303,-6.860,-12.040,-53.410
0.054,0.971,0.274,-3.360,-8.400,-52.920
0.055,1.048,0.254,-5.180,-6.510,-50.400
0.071,1.116,0.229,-3.220,-2.310,-45.570
0.097,1.181,0.230,1.400,0.350,-38.220
0.097,1.230,0.223,4.760,2.520,-30.450
0.108,1.283,0.228,7.070,4.970,-18.340
0.103,1.285,0.272,4.480,5.390,-10.430
0.095,1.242,0.267,4.200,5.950,-4.830
0.058,1.158,0.302,3.010,6.510,-2.100
0.041,1.074,0.356,1.190,4.480,-2.310
0.024,0.976,0.368,1.820,2.310,-5.460
0.000,0.909,0.359,3.640,-0.070,-9.590
-0.002,0.880,0.342,6.160,-0.560,-12.670
0.011,0.901,0.407,2.870,-3.220,-14.630
0.004,0.891,0.397,-0.280,-5.950,-17.710
-0.002,0.897,0.361,-1.540,-7.560,-21.700
-0.003,0.947,0.303,-0.210,-6.790,-22.190
0.015,1.007,0.300,0.630,-6.510,-20.230
0.026,1.047,0.268,1.610,-5.390,-15.750
0.031,1.079,0.257,3.570,-4.480,-11.620
0.039,1.105,0.237,4.130,-2.310,-6.370
0.046,1.130,0.258,3.570,0.000,-0.980
0.041,1.128,0.267,2.730,1.050,3.500
0.025,1.097,0.296,2.380,0.910,6.230
0.012,1.027,0.348,2.590,-0.630,7.000
0.001,0.991,0.387,1.260,-3.570,6.650
-0.004,0.950,0.370,-0.210,-6.090,4.620
-0.027,0.894,0.362,-1.540,-7.210,0.700
-0.025,0.872,0.377,-2.170,-9.030,-4.830
-0.022,0.888,0.374,-1.050,-11.550,-7.280
0.254,2.088,0.478,45.220,-9.450,147.420
0.288,2.283,0.610,94.150,-25.130,212.940
0.239,2.255,0.695,131.390,-42.840,260.330
0.156,2.124,0.826,160.510,-63.910,299.530
0.037,1.997,0.808,173.880,-84.770,331.380
-0.043,1.819,0.859,173.040,-98.630,358.890
-0.161,1.444,0.940,148.750,-114.170,365.960
-0.208,1.243,0.884,124.390,-125.510,367.430
-0.172,1.268,0.651,95.900,-128.240,374.290
-0.153,1.226,0.536,66.150,-125.650,380.940
-0.141,1.200,0.523,35.980,-126.630,388.640
-0.080,1.437,0.462,18.550,-130.620,409.080
-0.044,1.765,0.275,22.050,-132.300,442.750
-0.072,1.929,0.370,33.460,-145.670,478.380
-0.118,1.959,0.521,62.860,-167.440,523.530
-0.239,1.758,0.553,86.170,-190.820,544.110
-0.310,1.576,0.364,101.010,-202.440,555.520
-0.381,1.157,0.224,99.470,-209.230,545.860
-0.395,0.698,0.183,71.680,-204.190,506.170
-0.281,0.292,0.109,21.280,-202.160,486.640
-0.215,0.113,-0.130,-10.430,-192.220,460.180
-0.037,-0.202,-0.319,-22.470,-180.880,432.250
0.090,-0.367,-0.440,2.450,-176.260,396.900
0.211,-0.543,-0.599,60.060,-169.120,371.280
0.326,-0.721,-0.600,96.670,-152.180,341.880
0.517,-0.686,-0.736,103.320,-126.140,321.720
0.495,-1.168,-0.651,67.270,-99.120,267.960
0.464,-1.620,-0.684,38.920,-71.330,212.030
0.422,-1.801,-0.609,27.440,-40.670,149.730
0.435,-1.592,-0.601,16.590,-22.470,81.900
0.521,-0.903,-0.653,7.140,-3.080,53.340
0.642,-0.526,-0.639,-0.630,8.400,36.260
0.729,-0.470,-0.612,0.490,22.120,18.970
0.712,-0.677,-0.489,-0.140,29.540,-26.460
0.714,-0.667,-0.397,-17.850,35.490,-42.700
0.752,-0.474,-0.365,-35.000,45.920,-60.200
0.784,-0.336,-0.271,-48.720,48.860,-74.970
0.795,-0.301,-0.236,-62.650,52.990,-93.240
0.820,-0.368,-0.214,-71.680,55.160,-108.640
0.787,-0.482,-0.236,-87.290,63.350,-129.570
0.773,-0.589,-0.241,-109.410,72.240,-152.180
0.772,-0.672,-0.249,-131.600,82.040,-184.380
0.699,-0.815,-0.281,-146.440,94.290,-213.640
0.603,-0.868,-0.261,-159.810,111.230,-242.690
0.512,-0.894,-0.336,-171.080,126.700,-284.130
0.395,-0.863,-0.371,-185.920,145.810,-319.200
0.234,-0.760,-0.484,-173.740,172.620,-349.930
0.083,-0.650,-0.421,-154.490,189.770,-398.090
-0.035,-0.365,-0.459,-130.760,207.550,-428.260
-0.236,-0.145,-0.235,-118.790,217.070,-463.050
-0.208,0.169,-0.836,-81.550,255.570,-471.240
-0.198,0.738,-0.454,-27.510,271.950,-472.640
-0.241,1.033,-0.179,-14.910,283.570,-468.790
-0.252,1.416,0.295,-35.770,284.900,-453.950
-0.159,1.766,0.526,-83.720,278.390,-406.210
0.004,1.975,0.638,-132.160,271.670,-373.590
0.108,1.935,0.781,-150.780,251.930,-339.780
0.255,1.926,0.847,-155.680,235.970,-303.590
0.319,1.852,0.968,-129.360,213.500,-257.530
0.361,1.715,1.057,-128.030,186.830,-226.170
0.374,1.593,1.047,-102.550,160.930,-197.050
0.359,1.431,1.095,-71.540,126.350,-175.000
0.324,1.281,1.112,-39.270,96.670,-158.270
0.318,1.093,1.066,8.610,68.530,-143.080
0.311,1.012,1.005,45.920,43.540,-134.190
0.295,0.967,0.915,74.900,24.080,-128.100
0.288,1.025,0.763,92.540,6.860,-120.050
0.316,1.131,0.640,100.940,1.540,-108.570
0.316,1.179,0.576,91.350,-1.330,-94.220
0.302,1.167,0.446,69.510,-0.980,-86.240
0.315,1.206,0.314,53.340,4.410,-75.950
0.293,1.173,0.199,41.860,13.440,-70.420
0.284,1.118,0.177,31.080,21.280,-65.800
0.289,1.155,0.231,20.020,26.880,-58.870
0.274,1.136,0.334,0.000,28.910,-51.170
0.256,1.062,0.395,-10.010,28.420,-48.370
0.223,0.988,0.454,-12.880,24.220,-46.970
0.212,0.923,0.492,-12.180,20.510,-47.180
0.197,0.892,0.488,-7.350,15.820,-48.440
0.189,0.903,0.456,-2.240,13.860,-48.650
0.183,0.942,0.442,1.260,12.110,-48.650
0.171,0.967,0.435,4.480,10.780,-48.300
0.178,0.993,0.430,5.530,9.800,-46.620
0.177,1.006,0.438,6.160,7.560,-45.570
0.175,1.013,0.419,6.300,6.720,-43.750
0.174,1.041,0.421,3.430,5.740,-40.740
0.177,1.032,0.394,3.010,4.690,-38.150
0.162,0.990,0.360,3.850,4.830,-37.730
0.161,0.973,0.351,3.290,4.620,-37.450
0.142,0.948,0.306,7.630,6.230,-37.380
0.136,0.925,0.315,10.780,6.790,-37.660
0.138,0.944,0.325,10.220,7.700,-36.470
0.139,0.932,0.332,10.570,7.840,-35.980
0.131,0.921,0.341,10.850,7.560,-35.770
0.128,0.912,0.356,11.970,6.650,-36.890
0.110,0.885,0.377,10.850,4.410,-38.990
0.093,0.878,0.305,12.390,6.230,-42.140
0.102,0.938,0.299,13.720,8.960,-42.630
0.121,1.035,0.358,10.430,9.100,-40.600
0.141,1.145,0.390,2.940,7.770,-34.440
0.161,1.224,0.357,-3.570,7.980,-24.360
0.148,1.207,0.342,-6.230,8.190,-19.250
0.130,1.162,0.314,-4.690,9.590,-15.400
0.122,1.139,0.348,-2.730,9.100,-11.760
0.109,1.074,0.358,1.610,8.540,-8.960
0.098,1.030,0.396,7.000,6.300,-7.280
0.096,0.988,0.436,8.820,3.150,-7.350
0.076,0.957,0.443,8.400,-0.350,-8.470
0.070,0.931,0.435,7.140,-1.960,-9.870
0.069,0.931,0.433,6.160,-3.640,-11.830
0.064,0.941,0.420,3.710,-5.110,-12.600
0.073,0.956,0.375,4.200,-5.250,-13.510
0.061,0.947,0.305,4.060,-3.990,-14.770
