aX,aY,aZ,gX,gY,gZ
-0.025,1.193,0.189,1.330,-8.750,18.060
-0.030,1.202,0.180,4.830,-8.820,24.360
-0.033,1.157,0.187,6.650,-9.590,26.740
-0.042,1.079,0.144,7.350,-8.190,26.670
-0.043,1.010,0.114,8.750,-5.670,23.730
-0.044,0.891,0.114,8.820,-2.590,14.980
-0.030,0.832,0.155,4.270,-1.890,9.030
-0.013,0.802,0.165,-1.960,0.140,1.400
-0.011,0.825,0.192,-5.950,-3.570,-3.080
-0.009,0.843,0.150,-7.420,-1.820,-7.980
-0.011,0.909,0.148,-4.830,-1.470,-10.080
-0.010,0.992,0.153,-2.380,-1.540,-10.220
-0.014,1.084,0.142,-0.210,-1.050,-5.950
-0.015,1.174,0.175,1.260,-1.960,-0.350
-0.900,-1.651,0.204,-70.910,136.500,-597.660
-1.265,-1.316,-0.094,-85.120,145.320,-670.530
-1.552,-0.207,-0.188,-105.420,159.950,-679.840
-1.688,0.577,0.651,-120.540,122.500,-647.710
-1.698,1.012,1.005,-109.830,83.090,-619.710
-1.755,1.230,1.185,-74.270,45.710,-586.110
-1.697,1.295,1.115,-56.140,15.680,-563.430
-1.723,2.460,0.945,-42.000,-8.960,-479.220
-1.651,2.679,0.657,-40.600,-19.670,-407.190
-1.481,2.719,0.530,-40.530,-22.120,-315.840
-1.357,2.592,0.445,-20.790,-17.780,-255.080
-1.233,2.379,0.186,-3.360,-7.490,-202.510
-1.089,1.960,0.081,6.510,6.370,-159.460
-1.017,1.608,0.060,-0.560,18.970,-113.960
-0.988,1.227,-0.026,-7.840,37.030,-83.650
-0.845,1.111,0.020,5.250,42.840,-57.890
-0.800,0.993,0.361,0.700,42.980,-31.080
-0.785,1.036,0.401,-2.380,35.770,-9.380
-0.920,0.866,0.477,-4.690,32.200,2.940
-0.825,0.847,0.567,-7.560,18.690,17.430
-0.789,0.890,0.621,-7.000,-5.530,35.770
-0.760,0.886,0.573,-6.440,-23.870,58.940
-0.796,0.974,0.456,5.320,-35.910,78.540
-0.826,1.005,0.346,14.000,-41.860,95.690
-0.888,1.076,0.227,19.600,-42.000,113.260
-0.931,1.124,0.152,28.350,-36.960,134.470
-0.951,1.135,0.130,40.670,-31.920,148.050
-0.991,1.188,0.008,49.420,-20.440,161.350
-0.978,1.217,0.200,48.300,-13.020,177.520
-0.951,1.218,0.315,41.370,-14.070,195.230
-0.948,1.180,0.416,24.500,-17.990,216.930
-0.949,1.018,0.443,16.800,-21.840,225.260
-0.945,0.902,0.537,0.560,-29.750,232.260
-0.926,0.750,0.547,-16.170,-44.590,232.050
-0.900,0.617,0.525,-26.180,-55.090,229.810
-0.897,0.549,0.431,-35.700,-60.620,221.760
-0.899,0.419,0.330,-35.910,-62.790,209.580
-0.821,0.311,0.183,-20.580,-63.210,195.860
-0.793,0.330,0.114,-8.610,-59.710,182.910
-0.794,0.302,0.029,3.080,-50.050,162.960
-0.751,0.357,0.026,12.530,-40.880,150.990
-0.687,0.445,0.041,21.070,-32.200,142.100
-0.646,0.528,0.104,28.070,-21.910,134.400
-0.615,0.608,0.181,28.840,-17.850,129.080
-0.575,0.693,0.259,30.940,-16.870,126.630
-0.560,0.734,0.344,28.490,-19.810,123.130
-0.518,0.786,0.373,29.050,-23.520,121.660
-0.508,0.834,0.447,23.800,-31.150,119.490
-0.510,0.899,0.394,18.900,-33.110,118.650
-0.518,0.894,0.350,12.880,-34.230,116.340
-0.523,0.828,0.327,8.120,-34.370,111.370
-0.519,0.758,0.281,5.810,-32.200,103.250
-0.517,0.718,0.129,2.730,-28.490,95.060
-0.486,0.739,0.226,4.200,-25.830,88.970
-0.445,0.719,0.231,9.310,-23.520,80.640
-0.431,0.778,0.225,14.000,-20.580,76.370
-0.414,0.785,0.257,18.970,-18.620,72.870
-0.378,0.800,0.277,22.470,-18.620,70.210
-0.362,0.817,0.301,21.490,-18.340,68.040
-0.344,0.832,0.350,20.720,-20.580,64.400
-0.338,0.879,0.374,16.940,-24.640,65.030
-0.334,0.958,0.318,11.690,-25.620,68.040
-0.334,1.035,0.298,7.000,-25.760,72.940
-0.332,0.987,0.297,4.760,-26.180,72.730
-0.333,0.887,0.283,7.490,-25.550,68.880
-0.315,0.850,0.284,9.660,-25.830,65.310
-0.297,0.847,0.205,11.900,-22.260,61.180
-0.296,0.846,0.203,13.650,-19.180,58.940
-0.270,0.830,0.226,13.300,-17.780,56.280
-0.240,0.760,0.204,14.630,-15.190,48.860
-0.225,0.793,0.248,16.170,-14.210,45.710
-0.204,0.820,0.288,15.960,-16.730,42.350
-0.215,0.884,0.229,13.230,-15.470,41.580
-0.219,0.945,0.232,12.810,-14.280,42.420
-0.213,0.897,0.223,10.290,-11.830,40.530
-0.203,0.836,0.308,7.350,-15.540,35.910
-0.192,0.887,0.291,6.020,-17.220,33.390
-0.183,0.948,0.262,2.660,-17.150,32.830
-0.198,1.027,0.249,17.850,-17.080,37.590
-0.188,0.947,0.232,-0.420,-16.940,35.980
-0.194,0.871,0.213,-2.940,-14.700,32.970
-0.180,0.846,0.244,-1.190,-14.070,28.630
-0.164,0.879,0.214,0.210,-12.600,26.740
-0.162,0.921,0.240,5.040,-11.970,25.340
-0.149,0.918,0.278,7.980,-13.020,24.010
-0.141,0.935,0.306,8.190,-15.960,23.870
-0.153,0.950,0.271,6.860,-16.940,22.890
-0.169,0.965,0.226,10.990,-14.000,22.260
-0.165,0.974,0.235,12.110,-12.180,21.840
-0.162,0.942,0.290,11.620,-13.860,19.740
-0.156,0.969,0.294,10.780,-14.700,19.390
-0.150,0.968,0.267,8.890,-14.280,17.640
-0.160,0.988,0.254,6.230,-12.950,16.940
-0.150,0.989,0.239,4.760,-11.760,17.080
-0.142,0.977,0.237,3.710,-10.500,16.240
-0.129,0.970,0.242,1.540,-10.710,16.450
-0.130,0.975,0.225,-1.400,-9.590,16.170
-0.129,0.957,0.238,-4.690,-9.240,15.680
-0.128,0.933,0.227,-4.620,-8.190,13.860
-0.127,0.931,0.256,-3.920,-8.050,12.670
-0.111,0.917,0.263,-2.450,-8.330,11.060
-0.113,0.910,0.306,-2.240,-9.520,8.890
-0.108,0.928,0.289,-3.220,-10.710,7.770
-0.117,0.952,0.256,-2.870,-10.360,6.230
-0.120,0.993,0.232,-0.070,-9.590,6.650
-0.116,0.993,0.229,3.290,-7.980,6.580
-0.112,1.010,0.229,6.160,-7.560,7.280
-0.118,1.007,0.207,6.370,-5.670,7.630
-0.117,1.026,0.200,5.670,-3.920,8.540
-0.118,1.018,0.208,6.300,-2.450,8.890
-0.106,0.999,0.228,6.790,-1.610,8.610
-0.101,0.978,0.240,7.000,-1.540,7.560
-0.100,0.968,0.255,5.880,-1.820,6.510
-0.096,0.973,0.249,3.500,-1.960,6.090
-0.096,0.992,0.249,4.270,-2.030,6.230
-0.095,0.991,0.265,5.040,-2.800,6.370
-0.094,0.990,0.269,5.040,-3.850,6.720
-0.098,0.971,0.275,4.550,-4.550,5.950
-0.094,0.973,0.277,2.800,-5.810,5.740
